ts_code,name,management,found_date,fund_type,invest_type,benchmark,m_fee,c_fee,net_asset,ann_date,manager,2017,2018,2019,2020,2021,2022,all
513660.SH,恒生ETF,华夏基金,20141223,股票型,被动指数型,(人民币/港币汇率*恒生指数)收益率,0.5,0.1,12.68,20211231,徐猛,0.287549122975175,-0.07958013846497432,0.13525616305402788,-0.040612519509404935,-0.12051815525225282,0.011660522237122047,0.14841639988498057
513600.SH,恒生指数ETF,南方基金,20141223,股票型,被动指数型,恒生指数(使用估值汇率调整),0.5,0.1,4.43,20211231,罗文杰,0.2880533079485959,-0.07949419507505742,0.14876964096719056,-0.0627067566597894,-0.12141176410099136,0.011694342353766126,0.11905526891956209
161026.SZ,国企改革LOF,富国基金,20141217,股票型,被动指数型,中证国有企业改革指数收益率*95%+银行人民币活期存款利率(税后)*5%,1.0,0.22,32.85,20211231,,0.14739030528504204,-0.2522948598130841,0.3216449911504283,0.26724991449993735,0.033363393923281075,-0.07329842955086978,0.3759783455520298
160629.SZ,传媒LOF,鹏华基金,20141211,股票型,被动指数型,中证传媒指数收益率*95%+商业银行活期存款利率(税后)*5%,1.0,0.22,9.19,20211231,罗捷,-0.1923857377524398,-0.3363002629063097,0.27854210188360856,0.06550542948047884,0.009505707643482656,-0.14783427976095045,-0.3710755628563146
159938.SZ,医药卫生ETF,广发基金,20141201,股票型,被动指数型,中证全指医药卫生指数,0.5,0.1,17.37,20211231,陆志明 霍华明,0.07214319212130672,-0.25238754829773263,0.34711388455538206,0.5266357845975681,-0.05679878626967566,-0.15456921684930133,0.3146005940284507
165522.SZ,TMTLOF,中信保诚基金,20141128,股票型,被动指数型,中证TMT产业主题指数收益率*95%+金融同业存款利率*5%,1.0,0.22,0.71,20211231,,-0.051031294452347185,-0.3224938635937792,0.5266142036717366,0.1998253408439138,0.044956143215012394,-0.11007344895833819,0.09512748933143676
161720.SZ,证券基金LOF,招商基金,20141113,股票型,被动指数型,中证全指证券公司指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,1.0,0.2,28.85,20211231,,-0.11730854360336435,-0.23920705449682375,0.410750649058646,0.1734108623735002,-0.02818445676556241,-0.08015789386424478,-0.006135945108455051
160630.SZ,国防LOF,鹏华基金,20141113,股票型,被动指数型,中证国防指数收益率*95%+商业银行活期存款利率(税后)*5%,1.0,0.22,52.24,20211231,,-0.1959319219593192,-0.26808104026845647,0.23380197256238397,0.8654019387439155,0.13294797404419814,-0.19961735071691153,0.22823462017434626
160813.SZ,长盛同盛LOF,长盛基金,20141105,混合型,灵活配置型,沪深300指数收益率*50%+中证综合债指数收益率*50%,1.5,0.25,15.3,20211231,郭堃,0.07313310018514703,-0.2224671714751269,0.23229979043392496,0.8751560546815584,0.16444740701384927,-0.08290451679081731,1.0590199238839744
160222.SZ,食品LOF,国泰基金,20141023,股票型,被动指数型,国证食品饮料行业指数收益率*95%+银行活期存款利率(税后)*5%,1.0,0.2,72.0,20211231,,0.5788396386222472,-0.1913338817112968,0.6732856125336676,0.8836900156200318,-0.06646458550945082,-0.10699295270557564,2.355160961321287
169101.SZ,东方红睿丰LOF,东证资管,20140919,混合型,灵活配置型,沪深300指数收益率*70%+中国债券总指数收益率*30%,1.5,0.25,47.1,20211231,韩冬,0.5475192715608671,-0.22693233484889017,0.4502414621500173,0.47782377586835445,-0.09363745571289704,-0.04944812406517257,1.2109034352527288
160628.SZ,地产LOF,鹏华基金,20140912,股票型,被动指数型,中证800地产指数收益率*95%+商业银行活期存款利率(税后)*5%,1.0,0.22,3.76,20211231,,0.17291512418388633,-0.22603718007574888,0.3461545901709563,-0.02014730985649041,-0.05791855132910211,0.010566760446909266,0.13997642861950596
161025.SZ,互联网LOF,富国基金,20140902,股票型,被动指数型,中证移动互联网指数收益率*95%+银行人民币活期存款利率(税后)*5%,1.0,0.12,5.05,20211231,牛志冬 王保合,0.03132357457262777,-0.33313471960297775,0.5348152580905289,0.441018974004796,0.07438016445500487,-0.12019230904744165,0.4378202477223871
513030.SH,德国ETF,华安基金,20140808,股票型,被动指数型,德国DAX指数(DAX Index)收益率(经汇率调整后的总收益指数收益率),0.8,0.2,6.18,20211231,倪斌,0.1716036772216548,-0.1959930313588849,0.2166847237269772,0.028495102404274292,0.019913419913419834,-0.039049235993208864,0.15628192032686405
163115.SZ,申万军工LOF,申万菱信基金,20140724,股票型,被动指数型,中证军工指数收益率*95%+银行同业存款利率*5%,1.0,0.22,11.95,20211231,,-0.1657184536834428,-0.2647310576923076,0.2174071132051914,0.7071774135812987,0.14894655912716387,-0.16794109471567686,0.2191403428154631
512220.SH,科技ETF150,景顺长城基金,20140718,股票型,被动指数型,中证科技传媒通信150指数,0.5,0.1,3.06,20211231,崔俊杰,0.05216369113217247,-0.34131694714056277,0.48940004239983037,0.2355704220340189,0.0967686193191636,-0.11569770495247096,0.23708764969509954
160133.SZ,南方天元LOF,南方基金,20140703,股票型,股票型,沪深300指数收益率*80%+上证国债指数收益率*20%,1.5,0.25,18.22,20211231,蒋秋洁,0.30842163970998343,-0.159041394335512,0.517646760484098,0.6092990997843264,-0.083872360119534,-0.10072958152014277,1.2151144698518934
512070.SH,证券保险ETF,易方达基金,20140626,股票型,被动指数型,沪深300非银行金融指数,0.5,0.1,39.28,20211231,余海燕,0.22022605591909583,-0.23113299531981288,0.47977428354045143,0.12751188996957885,-0.15021850655519656,-0.06439495572846798,0.2446162998215348
512640.SH,金融地产ETF基金,嘉实基金,20140620,股票型,被动指数型,中证金融地产指数收益率,0.5,0.1,0.78,20211231,刘珈吟 李直,0.1739846322722284,-0.19480654375486886,0.3492616237828077,0.059073746594656674,-0.07888442619251765,-0.01700063691146928,0.22356384924990869
512610.SH,医药卫生ETF基金,嘉实基金,20140613,股票型,被动指数型,中证医药卫生指数收益率,0.5,0.1,0.15,20211231,刘珈吟 李直,0.1280932627664138,-0.2678707224334601,0.2889138706329988,0.47836296544783635,-0.12221465849784438,-0.15515458587529718,0.16871692175654412
512600.SH,必选消费ETF,嘉实基金,20140613,股票型,被动指数型,中证主要消费指数收益率,0.5,0.1,7.22,20211231,刘珈吟 李直,0.5577327722251448,-0.23616563251867792,0.6397087217962157,0.7522793796050197,-0.04402588176564335,-0.08505724040972078,1.9954629142556553
159936.SZ,可选消费ETF,广发基金,20140603,股票型,被动指数型,中证全指可选消费指数,0.5,0.1,2.25,20211231,陆志明,0.051601192791391234,-0.33193614004807986,0.3195238973980437,0.39395846444304605,0.00837722598444954,-0.07820117401253616,0.20121872163879165
163114.SZ,申万环保LOF,申万菱信基金,20140530,股票型,被动指数型,中证环保产业指数收益率*95%+银行活期存款利率(税后)*5%,1.0,0.22,5.17,20211231,王赟杰,0.003958073737447665,-0.3694508212278268,0.24556022184357595,0.622157624911105,0.5091121891652498,-0.10430977151156148,0.7293499596862858
160626.SZ,信息LOF,鹏华基金,20140505,股票型,被动指数型,中证信息技术指数收益率*95%+商业银行活期存款利率(税后)*5%,1.0,0.22,4.75,20211231,,0.13497742271622085,-0.339099247752431,0.6535729301303463,0.30940110696921175,0.05534709394110618,-0.11022222505164649,0.5263067523445643
160625.SZ,证保LOF,鹏华基金,20140505,股票型,被动指数型,中证800证券保险指数收益率*95%+商业银行活期存款利率(税后)*5%,1.0,0.22,11.89,20211231,,0.10038486209108409,-0.26386502795899347,0.4295684640752136,0.13955222321295688,-0.09324759229768194,-0.06855791562007592,0.11535933290570889
160918.SZ,中小盘LOF,大成基金,20140410,混合型,混合型,中证700指数收益率*60%+恒生指数收益率*20%+中证综合债券指数收益率*20%,1.5,0.25,8.56,20211231,魏庆国,0.24648300117233302,-0.13185986362567598,0.43136815893466146,0.7829670326345575,-0.007781202549724245,-0.1149157539849897,1.426862268464244
161831.SZ,恒生国企LOF,银华基金,20140409,股票型,被动指数型,人民币/港币汇率*恒生中国企业指数收益率*95%+人民币活期存款收益率(税后)*5%,1.0,0.28,2.29,20211231,乐育涛 李宜璇,0.18387671663696406,-0.0789729969012837,0.14684593911098143,-0.05859708468601047,-0.2607050216331865,-0.016088925696456396,-0.1535784044449104
161024.SZ,军工LOF,富国基金,20140404,股票型,被动指数型,中证军工价格指数收益率*95%+银行人民币活期存款利率(税后)*5%,1.0,0.22,64.8,20211231,张圣贤 王保合,-0.17739734524252576,-0.2690306213240839,0.20068369514748635,0.6320303979695328,0.13988808876672607,-0.17110799328231116,0.11328489021213249
160812.SZ,长盛同益LOF,长盛基金,20140404,混合型,灵活配置型,沪深300指数收益率*50%+中证综合债指数收益率*50%,1.5,0.25,1.8,20211231,张谊然,0.08486433013001703,-0.21057773725004894,0.32699616336633663,0.6782825127360433,-0.015943643658311482,-0.08251695227474742,0.7220174816280386
163113.SZ,申万证券LOF,申万菱信基金,20140313,股票型,被动指数型,中证申万证券行业指数收益率*95%+银行同业存款利率*5%,1.0,0.22,23.93,20211231,,-0.11075802714333002,-0.2355423360381151,0.4047482823825187,0.10587891769602553,-0.047945205522383585,-0.07883693397836576,-0.07370661370407144
164705.SZ,恒生LOF,汇添富基金,20140306,股票型,被动指数型,经人民币汇率调整的恒生指数收益率*95%+商业银行活期存款利率(税后)*5%,0.8,0.25,2.29,20211231,赖中立,0.2729156853509183,-0.08370337477797513,0.13117168561380566,-0.10242538336185342,-0.14883035425338273,0.0035706577461280076,-0.0010055299105041194
161811.SZ,沪深300LOF银华,银华基金,20140107,股票型,被动指数型,沪深300指数收益率*95%+商业银行活期存款利率(税后)*5%,1.0,0.22,1.09,20211231,张凯,0.216842571407484,-0.2359046278886395,0.4130865015007096,0.3930459369517121,-0.0189560169215376,-0.0777650853381855,0.655946069820651
160220.SZ,国泰民益LOF,国泰基金,20131230,混合型,灵活配置型,沪深300指数收益率*50%+中债综合指数收益率*50%,0.7,0.25,5.78,20211231,樊利安,0.0342679127725857,-0.1662147913842447,0.265696991598157,0.17523197715917205,0.12462799878530205,-0.014473186801317674,0.4212616822429906
159935.SZ,景顺中证500ETF,景顺长城基金,20131226,股票型,被动指数型,中证500指数,0.5,0.1,0.74,20211231,张晓南,0.02189243882995037,-0.30889235569422785,0.27421875000000007,0.2864636555623681,0.16860834568947244,-0.10503897045495732,0.21113632182498315
165521.SZ,金融LOF,中信保诚基金,20131220,股票型,被动指数型,中证800金融价格指数收益率*95%+金融同业存款利率*5%,1.0,0.22,1.93,20211231,,0.14560528531640643,-0.16662740430824896,0.33500387598632114,0.08719523867633848,-0.0373913020269347,-0.020234872543865648,0.3068810220869226
513500.SH,标普500ETF,博时基金,20131205,股票型,被动指数型,"标普500指数(S&P 500 Index(NTR,Net total Return))(经估值汇率调整,以人民币计价)",0.6,0.25,70.03,20211231,万琼 汪洋,0.13008923591745686,-0.011843809758805678,0.327541706011961,0.09526745068285274,0.24319175650517388,-0.09754823431078917,0.8065393195761295
512120.SH,医药50ETF,华安基金,20131204,股票型,被动指数型,中证细分医药产业主题指数收益率,0.5,0.1,2.28,20211231,苏卿云,0.2058823529411764,-0.2564102564102564,0.3195962994112699,0.5117909496494583,-0.13490725126475542,-0.1500974658869396,0.31523378582202105
510680.SH,上证50ETF基金,万家基金,20131031,股票型,被动指数型,上证50指数,0.5,0.1,0.23,20211231,杨坤,0.2964466440527164,-0.1738365858889128,0.3497559962620704,0.2657794530558869,-0.049378589443617275,-0.06738268763585215,0.6224211755546907
512010.SH,医药ETF,易方达基金,20130923,股票型,被动指数型,沪深300医药卫生指数,0.5,0.1,75.26,20211231,余海燕,0.2486924884408399,-0.19250167102144983,0.4233258088788563,0.5884436455910341,-0.1573201983559091,-0.16255924170616112,0.6072159478511333
159933.SZ,国投金融地产ETF,国投瑞银基金,20130917,股票型,被动指数型,沪深300金融地产指数,0.6,0.13,1.77,20211231,殷瑞飞 赵建,0.22899797570850208,-0.1643419630449329,0.37818696883852687,0.14567228205013633,-0.045048558836148035,-0.01515275281816684,0.5253669028340082
161022.SZ,创业板指数LOF,富国基金,20130912,股票型,被动指数型,创业板指数收益率*95%+银行人民币活期存款利率(税后)*5%,1.0,0.22,11.03,20211231,,-0.12525299704188078,-0.25766551570703916,0.4138336992537869,0.6166650994395035,0.11264181186879509,-0.11798980238558404,0.4565636696247859
159932.SZ,中证500深ETF,大成基金,20130912,股票型,被动指数型,中证500深市价格指数,0.5,0.1,0.42,20211231,刘淼 张钟玉,-0.021594032194738856,-0.35688055017693804,0.2649283110696903,0.23092926692521837,0.14929577464788732,-0.11176470703968226,0.004432790210705414
165520.SZ,有色LOF,中信保诚基金,20130830,股票型,被动指数型,中证800有色金属指数收益率*95%+金融同业存款利率*5%,1.0,0.22,22.52,20211231,,0.2701037280476532,-0.3714592825981581,0.27500736732695064,0.42420713447814834,0.37987663887700424,-0.08655081848907707,0.8312576460922255
160219.SZ,医药LOF,国泰基金,20130829,股票型,被动指数型,国证医药卫生行业指数收益率*95%+银行活期存款利率(税后)*5%,1.0,0.2,12.37,20211231,,0.12496652362826066,-0.22854576567631382,0.4194455645011528,0.6223027565411925,-0.11220010249734612,-0.14523919264616317,0.5168904590068625
159931.SZ,金融ETF,汇添富基金,20130823,股票型,被动指数型,中证金融地产指数,0.5,0.1,0.76,20211231,过蓓蓓,0.1636463481603514,-0.2007656065959953,0.32830882352941165,0.020869083863825112,-0.10020605140440303,-0.01765698445221157,0.11895936298736957
159929.SZ,医药ETF,汇添富基金,20130823,股票型,被动指数型,中证医药卫生指数,0.5,0.1,9.96,20211231,过蓓蓓,0.13368142479078757,-0.25162388850350004,0.31511118598382737,0.5200153718055469,-0.11402325973369307,-0.15399980975934552,0.27229811887561695
159928.SZ,消费ETF,汇添富基金,20130823,股票型,被动指数型,中证主要消费指数,0.5,0.1,116.64,20211231,过蓓蓓,0.5951925703359737,-0.2220795342665126,0.6628700341146694,0.7257867046093774,-0.0747579330840763,-0.08645557029177706,2.0103796776836935
159930.SZ,能源ETF,汇添富基金,20130823,股票型,被动指数型,中证能源指数,0.5,0.1,1.94,20211231,过蓓蓓,0.04170792079207915,-0.2465688594415522,0.11283255086071978,-0.09351708620447195,0.4021098355569347,-0.03474219960168189,0.07970297029702958
165519.SZ,医药生物科技LOF,中信保诚基金,20130816,股票型,被动指数型,中证800制药与生物科技指数收益率*95%+金融同业存款利率*5%,1.0,0.22,2.93,20211231,,0.22451960030745582,-0.23444073190634612,0.3174362344786456,0.5863435028689942,-0.021247279859743107,-0.14343928337202383,0.642489239046887
513100.SH,纳指ETF,国泰基金,20130425,股票型,被动指数型,纳斯达克100指数(Nasdaq-100 Index)收益率(经汇率调整后的总收益指数收益率),0.6,0.2,34.96,20211231,吴向军 徐成城,0.2351290684624018,0.034529759200363504,0.4002653693056169,0.36734049273531266,0.23192423192423203,-0.14775923495218454,1.5505050505050504
510510.SH,中证500ETF基金,广发基金,20130411,股票型,被动指数型,中证500指数,0.5,0.1,31.19,20211231,刘杰,0.007706570865685531,-0.3203196872125116,0.2749957705971918,0.23598487361507323,0.1781535158346753,-0.10497061369538482,0.13831266658940777
510630.SH,消费ETF基金,华夏基金,20130328,股票型,被动指数型,上证主要消费行业指数,0.5,0.1,5.35,20211231,赵宗庭,0.4659887145780367,-0.17307448293363786,0.535904255319149,0.9512487512487513,-0.03658952829544685,-0.10649755544533417,2.1276740869349533
510650.SH,金融地产ETF,华夏基金,20130328,股票型,被动指数型,上证金融地产行业指数,0.5,0.1,0.93,20211231,徐猛 李俊,0.25792289751680625,-0.16176871490104136,0.33233630275050385,0.0382137628111274,-0.008367414092981628,0.0058307655842615574,0.4554808615722321
510660.SH,医药卫生ETF,华夏基金,20130328,股票型,被动指数型,上证医药卫生行业指数,0.5,0.1,1.22,20211231,张弘弢,0.25990807966429086,-0.2378812708146112,0.3322236093771675,0.689764681382757,0.029053825060849758,-0.15143712574850293,0.8878305468593884
165313.SZ,建信优势LOF,建信基金,20130319,混合型,混合型,沪深300指数收益率*75%+中国债券总指数收益率*25%,1.25,0.25,6.12,20211231,姜锋,0.04803493449781647,-0.22083333333333324,0.5267379679144384,0.747227086981903,0.19512195121951223,-0.15152362314788925,1.2088791848617175
510310.SH,沪深300ETF易方达,易方达基金,20130306,股票型,被动指数型,沪深300指数,0.15,0.05,106.65,20211231,余海燕,0.2377197424582218,-0.23554854170319714,0.3870030581039755,0.30564436115092053,-0.030311985477266046,-0.07584135138665153,0.5356290240902842
160212.SZ,国泰估值LOF,国泰基金,20130219,混合型,混合型,沪深300指数收益率*80%+中证全债指数收益率*20%,1.5,0.25,10.96,20211231,杨飞,0.279764599366229,-0.4350902016271666,0.5072010018785222,0.6626506024096385,-0.06171914042978508,-0.14114513981358184,0.45993662290629245
159925.SZ,沪深300ETF南方,南方基金,20130218,股票型,被动指数型,沪深300指数,0.5,0.1,19.85,20211231,罗文杰,0.24991576819407005,-0.23923444976076555,0.40338284322409207,0.34915891547213795,-0.02538758132106774,-0.07595842145663662,0.6215590886118598
159923.SZ,中证100ETF,大成基金,20130207,股票型,被动指数型,中证100指数,0.5,0.1,0.24,20211231,苏秉毅,0.3069694596711043,-0.21471291866028708,0.3840304182509507,0.27747252747252754,-0.08301075268817207,-0.06425891181988744,0.5622552858261552
160218.SZ,房地产LOF,国泰基金,20130206,股票型,被动指数型,国证房地产行业指数收益率*95%+银行活期存款利率(税后)*5%,1.0,0.2,7.1,20211231,,0.09154258487194755,-0.24792993397719218,0.2551696695252568,-0.061436745666576593,-0.0706842267709838,-0.015973763887377566,-0.11552972602739728
159922.SZ,中证500ETF嘉实,嘉实基金,20130206,股票型,被动指数型,中证500指数,0.15,0.05,36.91,20211231,何如 陈正宪,0.018663047166610065,-0.3223961803242283,0.2799761019170901,0.2502467662536429,0.17963109135616723,-0.10524586509712548,0.16597571541680797
510500.SH,中证500ETF,南方基金,20130206,股票型,被动指数型,中证500指数,0.5,0.1,545.44,20211231,罗文杰,0.004951841976383582,-0.3227029075748552,0.27898561151079154,0.23604955215932885,0.17177887600020078,-0.10545669877512076,0.12805757740654086
510330.SH,300ETF基金,华夏基金,20121225,股票型,被动指数型,沪深300指数,0.5,0.1,289.09,20211231,张弘弢 赵宗庭,0.2369214280929735,-0.23880435371202688,0.38198738796414855,0.29454971041326083,-0.037718983557382166,-0.07658866424314495,0.49696881237859214
163415.SZ,兴全商业模式LOF,兴证全球基金,20121218,混合型,混合型,沪深300指数*80%+中证国债指数*20%,1.5,0.25,159.52,20211231,乔迁,0.008732883971342554,-0.015885690271065466,0.6010108767134988,0.7209729215231876,0.06186666697664446,-0.11501757878048356,1.5703642799609985
160620.SZ,资源LOF,鹏华基金,20120927,股票型,被动指数型,中证A股资源产业指数收益率*95%+银行活期存款利率(税后)*5%,1.0,0.22,2.12,20211231,,0.1564914029404436,-0.3296621741004094,0.3175327535733068,0.1604478756725927,0.3982649805422917,-0.06598984809690892,0.5497595564415649
510440.SH,500沪市ETF,大成基金,20120824,股票型,被动指数型,中证500沪市指数,0.5,0.1,0.46,20211231,苏秉毅,0.007103825136611968,-0.3159891598915989,0.26107594936708867,0.22459222082810532,0.18596311475409835,-0.09546436285097196,0.14426229508196708
159920.SZ,恒生ETF,华夏基金,20120809,股票型,被动指数型,(人民币/港币汇率*恒生指数)收益率,0.6,0.15,116.4,20211231,徐猛,0.3024498520223612,-0.08533198687200201,0.14365911633109632,-0.07908951090843525,-0.15549503857350236,0.005870189255492046,0.052056946728050085
510900.SH,H股ETF,易方达基金,20120809,股票型,被动指数型,恒生中国企业指数,0.6,0.15,71.44,20211231,余海燕 成曦,0.18667810177244135,-0.07025855146940753,0.16217539363191041,-0.0794811279801516,-0.24195063816701873,-0.003379903012060389,-0.11953386697160297
160916.SZ,优选LOF,大成基金,20120727,混合型,混合型,沪深300指数收益率*80%+中证综合债券指数收益率*20%,1.25,0.25,16.14,20211231,戴军,0.266638935108153,-0.1797325826882477,0.4440590025165866,0.5039883986359339,-0.006750242705329064,-0.08786407700062356,1.044352335393392
163821.SZ,沪深300等权LOF,中银基金,20120517,股票型,被动指数型,沪深300等权重指数收益率*95%+同期银行活期存款利率*5%,0.75,0.15,0.5,20211231,赵建忠,0.052149400986610334,-0.26657736101808444,0.36894977168949783,0.3909272848565709,0.01822541966426871,-0.07866227037211504,0.37843551797040165
165516.SZ,信诚周期LOF,中信保诚基金,20120507,混合型,混合型,沪深300指数收益率*80%+中证综合债指数收益率*20%,1.5,0.25,27.17,20211231,吴昊 张弘,0.13710937500000003,-0.28997289972899726,0.6444982152456725,1.1129281746731168,0.3260628867292929,-0.12881355915988274,2.2409365885416666
159919.SZ,沪深300ETF,嘉实基金,20120507,股票型,被动指数型,沪深300指数,0.5,0.1,227.24,20211231,何如 陈正宪,0.23361677173434978,-0.2403446226975639,0.3808831143438136,0.29178624353805727,-0.0362952471430851,-0.0763598116345101,0.4881648805160532
510300.SH,沪深300ETF,华泰柏瑞基金,20120504,股票型,被动指数型,沪深300指数,0.5,0.1,568.86,20211231,柳军,0.2313657581689504,-0.2391782831988261,0.38008657292085174,0.2909073125497966,-0.03820012754085559,-0.07615326306433544,0.48326060081313055
160216.SZ,国泰商品LOF,国泰基金,20120503,股票型,股票型,国泰大宗商品配置指数(全收益指数),1.5,0.35,1.99,20211231,吴向军,-0.02564102564102566,-0.1425438596491228,0.2979274611398963,-0.5748502994011977,0.5305164319248827,0.11656441717791403,-0.2222222222222223
510410.SH,资源ETF,博时基金,20120410,股票型,被动指数型,上证自然资源指数收益率,0.5,0.1,4.18,20211231,万琼 王祥,0.20981412639405206,-0.3185840707964602,0.15419296663660959,0.17953125,0.4184660219896674,-0.08059394844975713,0.46394052044609674
163412.SZ,兴全轻资产LOF,兴证全球基金,20120405,混合型,混合型,沪深300指数*80%+中证国债指数*20%,1.5,0.25,87.51,20211231,董理,0.27434788673455157,-0.15302436568226097,0.41403559672376833,0.40049011300271464,0.18669711600582192,-0.12966081242647934,1.2084362142558238
160416.SZ,石油基金LOF,华安基金,20120329,股票型,被动指数型,标普全球石油净总收益指数收益率(S&P Global Oil Index Net Total Return),1.0,0.28,3.77,20211231,倪斌,-0.04299258424856833,-0.06826875919568426,0.14159771863117862,-0.22307692677766364,0.33415841743329083,0.10018553447008018,0.15704637191401483
159918.SZ,中创400ETF,嘉实基金,20120322,股票型,被动指数型,中创400指数,0.5,0.1,0.75,20211231,刘珈吟 李直,-0.11912147288373023,-0.3536723805199228,0.3244405440982889,0.30685131195335263,0.172945292298332,-0.128339240944065,0.008855313187912883
160127.SZ,南方消费LOF,南方基金,20120313,股票型,股票型,中证内地消费主题指数收益率*55%+中证港股通主要消费综合指数(人民币)收益率*30%+中证综合债指数收益率*15%,1.5,0.25,9.19,20211231,茅炜 郑诗韵,0.3700345423143352,-0.32358321383548694,0.6300000040185989,0.7772007448117598,-0.15077478786924572,-0.09705585992888983,1.0585136388169256
165515.SZ,信诚300LOF,中信保诚基金,20120201,股票型,被动指数型,沪深300指数收益率*95%+金融同业存款利率*5%,1.0,0.22,2.59,20211231,,0.25310333709495414,-0.2234363115914062,0.34728799371124003,0.3489079782654853,0.04691865259964165,-0.07048112351169335,0.7209881508947286
165513.SZ,信诚商品LOF,中信保诚基金,20111220,混合型,混合型,标准普尔高盛商品总收益指数(S&P GSCI Commodity Total Return Index),1.75,0.3,0.52,20211231,顾凡丁,-0.06224066390041488,-0.2035398230088496,0.18487394957983194,-0.30023640661938533,0.43243243243243246,0.10141509433962273,-0.031120331950207383
161219.SZ,国投新兴产业LOF,国投瑞银基金,20111213,混合型,灵活配置型,中证新兴产业指数*55%+中债总指数*45%,1.5,0.25,8.46,20211231,孙文龙,0.1004090740052064,-0.15910780669144986,0.5623230809420465,0.5177956392748788,0.06429652040180606,-0.07071783887429538,1.170145615470435
161017.SZ,500增强LOF,富国基金,20111012,股票型,增强指数型,"中证500指数收益率*95%+1%(指年收益率,评价时按期间折算)",1.0,0.15,81.95,20211231,徐幼华 方旻 李笑薇,0.09206660137120479,-0.27811659192825117,0.3148701515716239,0.29225352593432063,0.17120799244665064,-0.08685537086137968,0.43258491674828603
162411.SZ,华宝油气LOF,华宝基金,20110929,股票型,被动指数型,标普石油天然气上游股票指数(全收益指数),1.0,0.28,24.91,20211231,周晶,-0.15406162464985992,-0.23841059602649,-0.09170305676855903,-0.303125,0.5991721283201105,0.08218291630716139,-0.29733893557422963
163208.SZ,全球油气能源LOF,诺安基金,20110927,股票型,股票型,标普能源行业指数(净收益)(S&P 500 Energy Sector Index(NTR)),1.5,0.35,2.55,20211231,宋青,-0.08906882591093114,-0.16,0.06515957446808517,-0.3957553058676655,0.4256198347107437,0.13623188405797115,-0.20647773279352222
160125.SZ,南方香港LOF,南方基金,20110926,股票型,股票型,经人民币汇率调整的恒生指数收益率*95%+人民币同期活期存款利率*5%,1.6,0.3,3.21,20211231,毕凯,0.2716188755926846,-0.14860186418109197,0.32244628571428574,0.20525766205893217,-0.15145168418270147,0.005872837976872978,0.45135526078121474
159913.SZ,深价值ETF,交银施罗德基金,20110922,股票型,被动指数型,深证300价值价格指数,0.5,0.1,0.52,20211231,蔡铮,0.3256302521008404,-0.2873745377707343,0.54080118694362,0.20317766008666355,-0.07002801120448189,-0.04776247848536996,0.5497198879551822
159915.SZ,创业板ETF易方达,易方达基金,20110920,股票型,被动指数型,创业板指数,0.5,0.1,126.29,20211231,刘树荣 成曦,-0.10652774515266301,-0.2865302257423097,0.4428416582999939,0.6563800288132362,0.12336891984636172,-0.12463507100773841,0.4982458026876955
159912.SZ,深300ETF,汇添富基金,20110916,股票型,被动指数型,深证300指数,0.5,0.1,0.96,20211231,赖中立 过蓓蓓,0.13688635101911342,-0.3400250941028859,0.4729344729344729,0.4244573393509564,0.007342587004626921,-0.10074887668497264,0.4285034499167262
510290.SH,上证380ETF,南方基金,20110916,股票型,被动指数型,上证380指数,0.5,0.1,1.59,20211231,孙伟,0.0453511792606069,-0.29194630872483224,0.31227516012985884,0.26016314522599626,0.2342547885605136,-0.10355945318545262,0.35488272366967727
159916.SZ,深F60ETF,建信基金,20110908,股票型,被动指数型,深证基本面60指数收益率,0.5,0.1,4.64,20211231,薛玲,0.4516692275457467,-0.23430358431561227,0.545641813269666,0.27544737613197734,-0.046675581431800305,-0.03182091431460052,1.0226437142058946
160415.SZ,华安量化LOF,华安基金,20110902,混合型,混合型,沪深300指数收益率*80%+中债综合指数收益率*20%,1.5,0.25,0.12,20211231,孙晨进 马丁,0.09874791318864781,-0.3642026893565297,0.26966990707648314,0.5099975705620732,0.04138744112023109,-0.12489060064202116,0.2242043155258765
164701.SZ,贵金属LOF,汇添富基金,20110831,股票型,股票型,伦敦金价格收益率(折成人民币后),1.0,0.26,1.23,20211231,赖中立,0.041166380789022336,0.008237232289950585,0.16830065359477123,0.14545454545454545,-0.08180708180708175,-0.022606382978723423,0.26072041166380794
160719.SZ,嘉实黄金LOF,嘉实基金,20110804,股票型,股票型,伦敦金价格(汇率调整后),1.0,0.26,1.23,20211231,陈正宪 高峰,0.03829160530191445,0.014184397163120581,0.17062937062937064,0.1314217443249701,-0.07602956705385423,-0.02057142857142859,0.2621502209131074
165512.SZ,信诚机遇LOF,中信保诚基金,20110801,混合型,混合型,沪深300指数收益率*80%+中证综合债指数收益率*20%,1.5,0.25,3.61,20211231,吴昊,0.1884259259259259,-0.16542056074766348,0.3765685843598356,0.36584468322724667,0.053833607151289604,-0.08049535770670013,0.8077321851851851
159910.SZ,基本面120ETF,嘉实基金,20110801,股票型,被动指数型,深证基本面120指数,0.5,0.1,4.67,20211231,刘珈吟 李直,0.35276322585405445,-0.26449255603424776,0.4927342823250295,0.2511671798947055,-0.028780119884085503,-0.045246464481321025,0.7235298457906
