ts_code,name,management,fund_type,found_date,m_fee,c_fee,benchmark,invest_type,market,manager,net_asset,ann_date,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,all
000121.OF,华夏永福A,华夏基金,混合型,20130813,0.9,0.2,一年定期存款利率(税后)+2%,混合型,O,何家琪,14.69,20220930,,0.70%,21.55%,18.14%,2.97%,7.05%,-5.21%,21.97%,28.81%,5.52%,-9.46%,126.80%
000179.OF,广发美国房地产A人民币,广发基金,股票型,20130809,0.8,0.3,人民币计价的MSCI美国REIT净总收益指数(MSCI US REIT Net Daily Total Return Index),被动指数型,O,叶帅,1.82,20220930,,-1.20%,26.82%,6.30%,13.08%,-3.04%,-1.81%,23.71%,-15.45%,35.38%,-17.67%,66.73%
000180.OF,广发美国房地产A美元,广发基金,股票型,20130809,0.8,0.3,人民币计价的MSCI美国REIT净总收益指数(MSCI US REIT Net Daily Total Return Index),被动指数型,O,叶帅,0.26,20220930,,0.12%,26.42%,0.15%,5.90%,2.95%,-6.48%,21.68%,-9.63%,38.57%,-24.62%,48.08%
000242.OF,景顺长城策略精选A,景顺长城基金,混合型,20130807,1.5,0.25,沪深300指数*50%+中证全债指数*50%,灵活配置型,O,张靖,11.62,20220930,,14.19%,-1.16%,46.44%,0.36%,7.86%,-20.21%,44.03%,63.21%,49.13%,-21.33%,293.65%
000220.OF,富国医疗保健行业A,富国基金,混合型,20130807,1.5,0.25,中证医药卫生指数收益率*80%+中债综合指数收益率*20%,混合型,O,孙笑悦,12.29,20220930,,4.70%,32.28%,72.20%,-24.91%,-0.89%,-3.94%,58.44%,81.98%,-5.69%,-26.17%,242.50%
040047.OF,华安纳斯达克100联接A美元现钞,华安基金,股票型,20130802,0.6,0.2,纳斯达克100指数收益率(经汇率调整)*95%+人民币活期存款利率(税后)*5%,被动指数型,O,倪斌,3.13,20220930,,9.27%,16.29%,6.08%,2.66%,29.39%,-1.59%,37.11%,49.50%,26.34%,-34.18%,198.33%
000172.OF,华泰柏瑞量化增强A,华泰柏瑞基金,混合型,20130802,1,0.25,"沪深300指数收益率*95%+2.5%(指年收益率,评价时按期间折算)",混合型,O,徐帅宇 田汉卿,16.96,20220930,,3.10%,70.42%,24.78%,-1.36%,22.10%,-22.54%,33.52%,26.49%,3.31%,-17.14%,195.71%
040046.OF,华安纳斯达克100联接A,华安基金,股票型,20130802,0.6,0.2,纳斯达克100指数收益率(经汇率调整)*95%+人民币活期存款利率(税后)*5%,被动指数型,O,倪斌,22.21,20220930,,7.80%,16.70%,12.56%,9.68%,21.89%,3.38%,39.35%,39.83%,23.44%,-28.10%,236.20%
040048.OF,华安纳斯达克100联接A美元现汇,华安基金,股票型,20130802,0.6,0.2,纳斯达克100指数收益率(经汇率调整)*95%+人民币活期存款利率(税后)*5%,被动指数型,O,倪斌,3.13,20220930,,9.27%,16.29%,6.08%,2.66%,29.39%,-1.59%,37.11%,49.50%,26.34%,-34.18%,198.33%
000241.OF,宝盈核心优势C,宝盈基金,混合型,20130801,1.5,0.25,沪深300指数*65%+上证国债指数*35%,灵活配置型,O,赵国进,0.21,20220930,,8.56%,77.99%,25.52%,-22.29%,-1.49%,-24.35%,68.01%,55.32%,13.10%,-32.34%,180.60%
000219.OF,博时裕益灵活配置,博时基金,混合型,20130729,1.5,0.25,年化收益率7%,灵活配置型,O,王增财 陈曦,2.12,20220930,,-5.30%,31.57%,60.04%,-31.23%,8.33%,-14.63%,48.70%,35.74%,46.04%,-32.32%,153.04%
000209.OF,信诚新兴产业A,中信保诚基金,混合型,20130717,1.5,0.25,中证新兴产业指数收益率*80%+中证综合债指数收益率*20%,混合型,O,孙浩中,50.24,20220930,,-0.60%,49.30%,54.92%,-28.06%,-12.70%,-30.47%,42.03%,102.88%,76.70%,-31.05%,252.49%
000264.OF,博时内需增长A,博时基金,混合型,20130715,1.5,0.25,沪深300指数收益率*60%+中证全债指数收益率*40%,灵活配置型,O,刘阳 陈雷,2.61,20220930,,-1.76%,9.35%,20.75%,-28.03%,9.42%,-20.38%,32.81%,54.84%,17.42%,-37.78%,22.19%
400020.OF,东方成长回报,东方基金,混合型,20130703,1.5,0.25,沪深300相对成长指数收益率*55%+中证全债指数收益率*45%,混合型,O,严凯 金凤,0.15,20220930,,1.65%,17.68%,12.13%,-1.56%,0.85%,2.37%,4.52%,27.32%,7.76%,-16.14%,63.85%
000124.OF,华宝服务优选,华宝基金,混合型,20130627,1.5,0.25,中证服务业指数收益率*80%+上证国债指数收益率*20%,混合型,O,丁靖斐,6.11,20220930,,5.30%,11.02%,123.34%,-28.84%,5.72%,-23.34%,45.64%,85.58%,27.21%,-24.46%,291.09%
000195.OF,工银瑞信成长收益A,工银瑞信基金,混合型,20130626,0.6,0.15,沪深300指数*60%+中证全债指数*40%,混合型,O,张洋,0.99,20220930,,0.00%,18.40%,14.10%,-0.01%,2.01%,4.24%,12.60%,21.45%,4.02%,-2.66%,98.90%
000196.OF,工银瑞信成长收益B,工银瑞信基金,混合型,20130626,0.6,0.15,沪深300指数*60%+中证全债指数*40%,混合型,O,张洋,0.9,20220930,,-0.30%,17.65%,13.30%,-0.61%,1.42%,3.49%,11.84%,20.65%,3.42%,-3.24%,87.20%
000127.OF,农银汇理行业领先,农银汇理基金,混合型,20130625,1.5,0.25,沪深300指数*75%+中证全债指数*25%,混合型,O,张峰,9.99,20220930,,-7.26%,43.53%,49.28%,-7.77%,25.39%,-17.55%,41.26%,68.48%,-1.62%,-26.04%,228.15%
000173.OF,汇添富美丽30A,汇添富基金,混合型,20130625,1.5,0.25,沪深300指数收益率*80%+中证全债指数收益率*20%,混合型,O,王栩,15.36,20220930,,6.50%,36.62%,57.73%,-19.04%,33.53%,-23.66%,39.60%,45.05%,2.86%,-19.83%,216.25%
000043.OF,嘉实美国成长人民币,嘉实基金,股票型,20130614,1.8,0.35,罗素1000成长指数收益率*95%+境内银行活期存款利率(税后)*5%,股票型,O,张自力,11.59,20220930,,12.60%,6.84%,6.98%,10.88%,15.83%,1.39%,31.01%,26.93%,22.45%,-20.82%,167.80%
000044.OF,嘉实美国成长美元现汇,嘉实基金,股票型,20130614,1.8,0.35,罗素1000成长指数收益率*95%+境内银行活期存款利率(税后)*5%,股票型,O,张自力,0.12,20220930,,13.30%,6.53%,0.75%,3.78%,22.90%,-3.80%,28.69%,35.75%,25.29%,-27.48%,134.60%
000056.OF,建信消费升级,建信基金,混合型,20130614,1.5,0.25,沪深300指数收益率*75%+中国债券总指数收益率*25%,混合型,O,邱宇航,0.59,20220930,,-0.10%,24.82%,37.37%,-3.74%,19.28%,-25.61%,49.25%,49.84%,-6.84%,-19.93%,144.20%
000120.OF,中银美丽中国,中银基金,混合型,20130607,1.5,0.25,沪深300指数收益率*80%+中债综合指数收益率*20%,混合型,O,严菲,0.43,20220930,,1.50%,11.47%,38.48%,-19.01%,12.39%,-22.12%,38.08%,71.07%,8.28%,-17.33%,134.86%
000136.OF,民生加银策略精选A,民生加银基金,混合型,20130607,1.5,0.25,沪深300指数收益率*60%+中债国债总指数收益率(全价)*40%,灵活配置型,O,孙伟,21.06,20220930,,0.40%,22.61%,108.69%,-9.19%,11.77%,-14.79%,46.51%,78.10%,5.83%,-34.24%,303.49%
519156.OF,新华行业轮换配置A,新华基金,混合型,20130605,1.5,0.25,沪深300指数收益率*50%+上证国债指数收益率*50%,灵活配置型,O,赵强,5.7,20220930,,-0.90%,17.66%,160.38%,-9.95%,10.63%,-15.19%,23.46%,53.30%,-8.89%,-8.39%,305.50%
519727.OF,交银成长30,交银施罗德基金,混合型,20130605,1.5,0.25,富时中国A600成长指数收益率*75%+中证综合债券指数收益率*25%,混合型,O,郭斐,11.65,20220930,,2.10%,11.75%,46.80%,-9.13%,-0.18%,-24.34%,99.87%,61.28%,8.79%,-18.88%,226.99%
519050.OF,海富通安颐收益A,海富通基金,混合型,20130529,1,0.25,三年期银行定期存款利率(税后)+2%,混合型,O,夏妍妍 杜晓海,2.05,20220930,,0.10%,21.28%,11.20%,2.39%,9.62%,-2.77%,16.10%,12.36%,5.05%,-6.23%,89.29%
000082.OF,嘉实研究阿尔法,嘉实基金,股票型,20130528,1.5,0.25,MSCI中国A股指数收益率*95%+银行活期存款利率(税后)*5%,成长型,O,张露 肖觅,6.18,20220930,,1.10%,39.96%,31.73%,-7.14%,25.54%,-22.40%,44.29%,52.24%,10.42%,-17.30%,238.23%
000117.OF,广发轮动配置,广发基金,混合型,20130528,1.5,0.25,沪深300指数*80%+中证全债指数*20%,混合型,O,吴兴武,3.92,20220930,,0.00%,1.10%,73.39%,-13.23%,12.89%,-28.89%,59.71%,81.49%,-8.56%,-21.91%,152.70%
519002.OF,华安安信消费服务A,华安基金,混合型,20130523,1.5,0.25,中证消费服务领先指数收益率,混合型,O,王斌,67.62,20220930,,-5.72%,4.70%,62.96%,-2.69%,8.10%,-22.28%,76.75%,88.91%,38.64%,-16.68%,407.26%
000110.OF,金鹰元安A,金鹰基金,混合型,20130520,0.6,0.2,中债总财富(总值)指数收益率*80%+沪深300指数收益率*20%,混合型,O,杨晓斌 林龙军,3.09,20220930,,0.38%,12.94%,15.82%,-0.21%,0.82%,1.84%,16.44%,20.09%,8.67%,-5.61%,92.98%
000073.OF,上投摩根成长动力A,上投摩根基金,混合型,20130515,1.5,0.25,沪深300指数收益率*80%+中债总指数收益率*20%,混合型,O,叶敏 杨景喻,2.94,20220930,,-1.90%,-1.12%,55.98%,-32.06%,33.46%,-35.47%,65.12%,85.93%,11.97%,-30.54%,111.54%
166019.OF,中欧价值智选回报A,中欧基金,混合型,20130514,1.5,0.25,金融机构人民币三年期定期存款基准利率(税后),灵活配置型,O,袁维德,71.01,20220930,,6.00%,33.49%,59.15%,-5.67%,-5.66%,-7.85%,46.30%,60.94%,52.41%,-19.01%,436.73%
000072.OF,华安稳健回报A,华安基金,混合型,20130514,0.7,0.2,沪深300指数收益率*60%+中国债券总指数收益率*40%,混合型,O,郑可成,5.94,20220930,,-1.50%,29.54%,42.55%,-2.72%,2.98%,2.51%,3.87%,11.00%,6.89%,-3.14%,122.97%
000063.OF,长盛电子信息主题,长盛基金,混合型,20130510,1.5,0.25,中证TMT产业主题指数收益率*50%+中证综合债指数收益率*50%,灵活配置型,O,朱律,3.29,20220930,,-6.80%,6.33%,155.40%,-29.08%,3.79%,-36.45%,27.28%,44.79%,-8.25%,-20.38%,59.40%
000065.OF,国富焦点驱动灵活配置A,国海富兰克林基金,混合型,20130507,0.9,0.25,沪深300指数收益率*60%+中债国债总指数收益率(全价)*40%,灵活配置型,O,刘怡敏 刘晓 赵晓东,6.54,20220930,,-2.50%,35.26%,9.09%,3.90%,9.53%,-2.69%,15.61%,13.87%,13.75%,-3.18%,131.00%
000066.OF,诺安鸿鑫A,诺安基金,混合型,20130503,1.5,0.25,沪深300指数收益率*80%+中证全债指数收益率*20%,混合型,O,李迪,0.7,20220930,,-2.50%,20.21%,23.12%,-1.41%,3.68%,3.63%,12.78%,33.67%,30.85%,-14.94%,156.47%
000083.OF,汇添富消费行业,汇添富基金,混合型,20130503,1.5,0.25,中证主要消费行业指数*40%+中证可选消费行业指数*40%+上证国债指数*20%,混合型,O,胡昕炜,178.56,20220930,,13.90%,22.21%,81.97%,-11.61%,49.89%,-18.38%,72.84%,77.52%,-4.20%,-20.48%,540.20%
000057.OF,中银消费主题,中银基金,混合型,20130425,1.5,0.25,中证内地消费主题指数收益率*75%+上证国债指数收益率*25%,混合型,O,杨庆运,0.57,20220930,,5.50%,29.76%,31.41%,-28.40%,22.67%,-26.63%,33.45%,54.52%,8.49%,-19.31%,109.40%
000058.OF,国联安安泰灵活配置,国联安基金,混合型,20130423,0.9,0.25,沪深300指数收益率*55%+上证国债指数收益率*45%,灵活配置型,O,林渌 洪阳玚,4.16,20220930,,-3.80%,11.33%,16.99%,-7.25%,0.97%,3.44%,18.03%,15.76%,7.44%,-3.74%,71.50%
000126.OF,招商安润A,招商基金,混合型,20130419,1.5,0.25,沪深300指数收益率*55%+中债综合全价(总值)指数收益率*45%,灵活配置型,O,任琳娜,11.88,20220930,,-4.40%,19.67%,24.30%,-4.73%,1.59%,0.68%,34.03%,97.90%,49.16%,-21.70%,328.43%
000030.OF,长城核心优选,长城基金,混合型,20130418,1.5,0.25,沪深300指数收益率*55%+中债总财富指数收益率*45%,灵活配置型,O,王卫林,1.58,20220930,,-1.60%,42.28%,40.79%,-5.60%,1.79%,2.03%,17.54%,36.37%,-1.88%,-29.54%,114.07%
519908.OF,华夏兴华A,华夏基金,混合型,20130412,1.5,0.25,沪深300指数*70%+上证国债指数*30%,混合型,O,阳琨,10.35,20220930,,21.71%,9.51%,51.48%,-6.79%,6.49%,-28.30%,33.41%,71.41%,26.08%,-15.64%,249.50%
000029.OF,富国宏观策略A,富国基金,混合型,20130412,1.5,0.25,沪深300指数收益率*65%+中债综合指数收益率*35%,灵活配置型,O,袁宜,6.02,20220930,,7.20%,17.15%,38.20%,-10.36%,30.78%,-16.20%,49.93%,43.35%,16.35%,-18.31%,248.30%
630015.OF,华商大盘量化精选,华商基金,混合型,20130409,1.5,0.25,沪深300指数收益率*55%+上证国债指数收益率*45%,灵活配置型,O,艾定飞,2.68,20220930,,21.14%,52.57%,29.24%,-8.41%,3.91%,-29.23%,28.54%,61.64%,34.65%,-26.65%,230.48%
165312.OF,建信央视财经50,建信基金,股票型,20130328,1,0.22,央视财经50指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O,叶乐天,3.41,20220930,,-0.62%,26.05%,17.57%,-2.73%,49.51%,-22.82%,39.59%,33.32%,-1.80%,-12.04%,165.77%
000017.OF,财通可持续发展主题,财通基金,混合型,20130327,1.5,0.25,沪深300指数收益率*80%+上证国债指数收益率*20%,混合型,O,夏钦,1.95,20220930,,16.20%,60.90%,45.99%,-24.30%,21.67%,-22.93%,54.49%,72.45%,-13.42%,-21.00%,253.09%
000039.OF,农银汇理低估值高增长,农银汇理基金,混合型,20130326,1.5,0.25,沪深300指数*75%+中证全债指数*25%,混合型,O,张燕,2.51,20220930,,8.36%,30.32%,61.54%,-20.53%,9.17%,-25.55%,44.54%,56.07%,44.74%,-32.90%,222.83%
519120.OF,浦银安盛战略新兴产业A,浦银安盛基金,混合型,20130325,1.5,0.25,中证新兴产业指数*55%+中证全债指数*45%,混合型,O,吴勇,1.81,20220930,,13.30%,12.09%,142.83%,-22.67%,-3.40%,-37.80%,48.74%,58.23%,38.50%,-31.37%,220.79%
000008.OF,嘉实中证500ETF联接A,嘉实基金,股票型,20130322,0.15,0.05,中证500指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O,何如 李直,18.69,20220930,,9.44%,34.80%,34.43%,-14.27%,1.12%,-30.74%,25.68%,21.36%,16.78%,-17.61%,74.75%
000042.OF,财通中证ESG100指数增强A,财通基金,股票型,20130322,1,0.15,中证财通中国可持续发展100(ECPI ESG)指数收益率*95%+银行活期存款利率(税后)*5%,增强指数型,O,朱海东 陈曦,1.73,20220930,,-5.50%,48.99%,11.72%,-8.52%,20.77%,-16.96%,30.91%,36.01%,13.23%,-17.47%,140.18%
000049.OF,中银标普全球精选自然资源A,中银基金,股票型,20130319,1.1,0.3,人民币计价的标普全球精选自然资源等权重指数(NTR)收益率*95%+人民币活期存款收益率(税后)*5%,被动指数型,O,陈学林,0.23,20220930,,-0.10%,-12.71%,-23.51%,47.98%,10.84%,-7.77%,16.57%,4.02%,20.41%,5.19%,53.90%
000020.OF,景顺长城品质投资A,景顺长城基金,混合型,20130319,1.5,0.25,沪深300指数*80%+中证全债指数*20%,混合型,O,詹成,11.37,20220930,,0.70%,18.17%,58.15%,-13.28%,35.97%,-23.49%,66.49%,59.60%,1.45%,-21.53%,259.30%
630016.OF,华商价值共享灵活配置,华商基金,混合型,20130318,1.5,0.25,沪深300指数收益率*55%+上证国债指数收益率*45%,灵活配置型,O,何奇峰,1.29,20220930,,35.87%,36.08%,43.96%,-13.80%,12.35%,-32.52%,55.73%,75.58%,14.76%,-30.34%,280.24%
370027.OF,上投摩根智选30A,上投摩根基金,混合型,20130306,1.5,0.25,沪深300指数收益率*80%+上证国债指数收益率*20%,混合型,O,李德辉,9.65,20220930,,15.50%,-6.23%,68.88%,-18.04%,32.02%,-36.69%,70.09%,101.29%,5.35%,-36.23%,188.44%
290014.OF,泰信现代服务业,泰信基金,混合型,20130207,1.5,0.25,沪深300指数*75%+中证全债指数*25%,混合型,O,黄潜轶,2.32,20220930,,3.10%,34.48%,29.53%,-6.72%,5.14%,-22.14%,32.41%,39.67%,23.65%,-15.88%,164.08%
270050.OF,广发新经济A,广发基金,混合型,20130206,1.5,0.25,沪深300指数*80%+中证全债指数*20%,混合型,O,邱璟旻,12.38,20220930,,32.00%,13.18%,27.91%,-10.99%,35.57%,-23.55%,37.21%,104.98%,-6.51%,-28.24%,232.66%
161620.OF,融通核心价值A,融通基金,混合型,20130205,1.5,0.25,恒生指数(Hang Seng Index)收益率*70%+中债综合全价(总值)指数收益率*30%,混合型,O,张婷,0.55,20220930,,-2.90%,1.96%,-16.87%,0.36%,7.75%,-20.31%,-1.06%,55.53%,-5.71%,-26.72%,-24.51%
217027.OF,招商央视财经50A,招商基金,股票型,20130205,0.75,0.15,央视财经50指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,被动指数型,O,侯昊,6.01,20220930,,0.50%,26.27%,14.18%,0.41%,42.69%,-23.04%,44.45%,34.94%,-2.53%,-13.48%,163.07%
690011.OF,民生加银积极成长,民生加银基金,混合型,20130131,1.5,0.25,沪深300成长指数*60%+中证国债指数收益率*40%,混合型,O,金耀,4.51,20220930,,-3.30%,22.85%,30.64%,-18.04%,9.04%,-16.15%,48.75%,69.77%,22.00%,-26.57%,163.10%
580009.OF,东吴多策略A,东吴基金,混合型,20130130,0.8,0.25,沪深300指数收益率*50%+中国债券综合全价指数收益率*50%,灵活配置型,O,张浩佳,3.01,20220930,,12.80%,25.09%,43.09%,-25.77%,25.04%,-19.53%,46.13%,57.80%,36.23%,-19.51%,281.28%
519020.OF,国泰金泰A,国泰基金,混合型,20121224,1.5,0.25,沪深300指数收益率*50%+中证综合债指数收益率*50%,灵活配置型,O,李海,1.32,20220930,0.00%,-2.94%,7.43%,10.08%,2.78%,-4.54%,-16.41%,51.52%,58.73%,5.03%,-21.57%,86.55%
750005.OF,安信平稳增长A,安信基金,混合型,20121218,1.5,0.25,中证800指数收益率*50%+中债总指数(全价)收益率*50%,混合型,O,张明,0.07,20220930,0.10%,0.80%,24.98%,14.59%,8.10%,6.51%,0.23%,11.27%,6.89%,3.63%,-10.44%,83.86%
233015.OF,大摩华鑫量化配置A,摩根士丹利华鑫基金,混合型,20121211,1.5,0.25,沪深300指数收益率*80%+标普中国债券指数收益率*20%,混合型,O,王联欣 陈健夫,1.52,20220930,0.20%,4.29%,55.31%,33.46%,-6.88%,6.16%,-24.66%,32.81%,36.24%,-4.86%,-31.57%,90.15%
420009.OF,天弘安康颐养A,天弘基金,混合型,20121128,0.9,0.2,三年期银行定期存款利率(税后)+0.75%,混合型,O,姜晓丽 王华 王昌俊,15.11,20220930,0.40%,1.89%,14.86%,18.89%,2.43%,4.40%,2.21%,10.54%,13.57%,8.67%,-2.91%,102.25%
370024.OF,上投摩根核心优选A,上投摩根基金,混合型,20121128,1.5,0.25,沪深300指数收益率*85%+上证国债指数收益率*15%,混合型,O,倪权生,8.1,20220930,5.30%,40.17%,27.03%,61.28%,-28.67%,38.90%,-32.30%,61.16%,78.26%,20.94%,-35.09%,357.87%
260117.OF,景顺长城支柱产业,景顺长城基金,混合型,20121120,1.5,0.25,中证中游制造产业指数*80%+中证全债指数*20%,混合型,O,邹立虎,0.68,20220930,5.20%,3.23%,29.35%,33.57%,-32.04%,23.77%,-18.25%,37.43%,36.45%,2.81%,-19.06%,101.34%
730002.OF,方正富邦红利精选A,方正富邦基金,混合型,20121120,0.8,0.25,中证红利指数收益率*80%+中证全债指数收益率*20%,混合型,O,吴昊,2.03,20220930,0.50%,-11.24%,28.36%,32.93%,-15.97%,25.67%,-20.73%,15.19%,62.56%,9.84%,-18.38%,114.08%
660015.OF,农银汇理行业轮动A,农银汇理基金,混合型,20121114,1.5,0.25,沪深300指数收益率*75%+中证全债指数收益率*25%,混合型,O,邢军亮,6.02,20220930,0.27%,41.76%,27.58%,83.90%,-17.03%,24.55%,-26.18%,42.00%,70.96%,42.47%,-13.01%,665.33%
202027.OF,南方高端装备A,南方基金,混合型,20120925,1.5,0.25,中证装备产业指数*80%+上证国债指数*20%,灵活配置型,O,张磊,12.54,20220930,7.20%,-0.68%,28.28%,47.28%,-13.95%,22.83%,-24.15%,54.37%,72.42%,33.38%,-31.26%,293.48%
770001.OF,德邦优化,德邦基金,混合型,20120925,1.5,0.25,一年期银行定期存款利率(税后)*60%+沪深300指数收益率*40%,灵活配置型,O,汪晖,2.52,20220930,8.63%,9.63%,33.41%,26.38%,-23.88%,15.05%,-20.34%,42.84%,47.55%,19.12%,-17.72%,189.42%
519679.OF,银河主题策略,银河基金,混合型,20120921,1.5,0.25,沪深300指数收益率*75%+上证国债指数收益率*25%,混合型,O,张杨,5.86,20220930,11.00%,73.51%,26.12%,88.47%,-23.88%,20.33%,-32.88%,57.33%,85.53%,8.70%,-27.46%,548.04%
163823.OF,中银稳健策略灵活,中银基金,混合型,20120919,1.5,0.25,沪深300指数*55%+中国债券综合全价指数*45%,灵活配置型,O,涂海强,2.06,20220930,1.40%,2.56%,20.77%,23.42%,0.40%,3.76%,3.29%,14.93%,27.64%,5.27%,-13.31%,123.25%
700004.OF,平安灵活配置A,平安基金,混合型,20120911,1.5,0.25,沪深300指数收益率*60%+中证全债指数收益率*40%,灵活配置型,O,翟森,0.35,20220930,2.20%,2.35%,13.58%,5.39%,1.00%,1.08%,-1.70%,27.63%,46.44%,1.59%,-32.90%,59.92%
610007.OF,信澳消费优选,信达澳亚基金,混合型,20120904,1.5,0.25,沪深300指数收益率*80%+中债总财富指数收益率*20%,混合型,O,刘维华,0.36,20220930,5.00%,12.76%,38.34%,36.61%,-21.78%,2.14%,-32.04%,45.16%,59.05%,-5.33%,-11.97%,133.79%
100061.OF,富国中国中小盘人民币,富国基金,混合型,20120904,1.6,0.3,中证香港中国中小综合指数收益率*80%+香港三个月期银行同业拆借利率(Hong Kong 3-Month Interbank Offer Rate)*20%,混合型,O,张峰,35.11,20220930,12.50%,39.11%,8.18%,6.91%,-1.41%,28.98%,-13.33%,20.74%,52.40%,-8.73%,-10.49%,196.79%
050026.OF,博时医疗保健行业A,博时基金,混合型,20120828,1.5,0.25,中证医药卫生指数*80%+中债指数*20%,混合型,O,张弘,32.64,20220930,-1.10%,33.27%,8.69%,44.92%,-21.38%,5.41%,-19.49%,84.10%,84.39%,-1.90%,-28.48%,229.92%
762001.OF,国金国鑫灵活配置A,国金基金,混合型,20120828,1.5,0.25,金融机构人民币三年期定期存款基准利率(税后),灵活配置型,O,张航,0.9,20220930,2.43%,2.89%,57.12%,60.16%,11.41%,11.77%,-32.63%,49.86%,43.89%,5.02%,-23.87%,283.67%
000075.OF,华夏恒生ETF联接A(美元现汇),华夏基金,股票型,20120821,0.6,0.15,(人民币/港币汇率*恒生指数)收益率*95%+人民币活期存款利率(税后)*5%,被动指数型,O,徐猛,6.35,20220930,4.00%,2.99%,3.50%,-4.81%,3.49%,36.55%,-13.28%,11.77%,-0.62%,-12.75%,-15.58%,4.51%
110031.OF,易方达恒生H股ETF联接A人民币,易方达基金,股票型,20120821,0.6,0.15,恒生中国企业指数(使用估值汇率折算)收益率*95%+活期存款利率(税后)*5%,被动指数型,O,余海燕 成曦,11.15,20220930,7.68%,-6.85%,12.66%,-14.48%,4.55%,16.89%,-5.58%,14.63%,-7.99%,-22.94%,-9.17%,-18.64%
000071.OF,华夏恒生ETF联接A(人民币),华夏基金,股票型,20120821,0.6,0.15,(人民币/港币汇率*恒生指数)收益率*95%+人民币活期存款利率(税后)*5%,被动指数型,O,徐猛,45.06,20220930,3.00%,-0.10%,3.89%,1.03%,10.54%,28.64%,-8.93%,13.63%,-7.05%,-14.76%,-7.79%,14.69%
000076.OF,华夏恒生ETF联接A(美元现钞),华夏基金,股票型,20120821,0.6,0.15,(人民币/港币汇率*恒生指数)收益率*95%+人民币活期存款利率(税后)*5%,被动指数型,O,徐猛,6.35,20220930,4.00%,2.99%,3.50%,-4.81%,3.49%,36.55%,-13.28%,11.77%,-0.62%,-12.75%,-15.58%,4.51%
110032.OF,易方达恒生H股ETF联接A美元现汇,易方达基金,股票型,20120821,0.6,0.15,恒生中国企业指数(使用估值汇率折算)收益率*95%+活期存款利率(税后)*5%,被动指数型,O,余海燕 成曦,1.57,20220930,8.69%,-3.97%,12.28%,-19.44%,-2.08%,24.09%,-10.12%,12.76%,-1.66%,-21.11%,-16.87%,-25.89%
110033.OF,易方达恒生H股ETF联接A美元现钞,易方达基金,股票型,20120821,0.6,0.15,恒生中国企业指数(使用估值汇率折算)收益率*95%+活期存款利率(税后)*5%,被动指数型,O,余海燕 成曦,1.57,20220930,8.69%,-3.97%,12.28%,-19.44%,-2.08%,24.09%,-10.12%,12.76%,-1.66%,-21.11%,-16.87%,-25.89%
240022.OF,华宝资源优选A,华宝基金,混合型,20120821,1.5,0.25,中证内地资源主题指数收益率*80%+上证国债指数收益率*20%,混合型,O,丁靖斐 蔡目荣,12.44,20220930,2.40%,-25.78%,32.63%,6.25%,16.34%,24.67%,-18.44%,31.18%,60.23%,39.37%,-10.24%,233.17%
560006.OF,益民核心增长,益民基金,混合型,20120816,0.9,0.25,沪深300指数收益率*60%+中证全债指数收益率*40%,灵活配置型,O,赵若琼 高喜阳,0.55,20220930,0.80%,24.50%,12.35%,19.22%,-21.53%,9.48%,-19.74%,32.36%,19.36%,14.25%,-26.77%,53.20%
040035.OF,华安逆向策略A,华安基金,混合型,20120816,1.5,0.25,沪深300指数收益率*80%+中国债券总指数收益率*20%,混合型,O,万建军,57.83,20220930,0.10%,35.50%,41.68%,104.51%,-4.37%,1.09%,-23.21%,65.53%,81.00%,26.50%,-23.30%,748.09%
270042.OF,广发纳斯达克100联接A,广发基金,股票型,20120815,0.8,0.25,人民币计价的纳斯达克100总收益指数收益率,被动指数型,O,刘杰,49.68,20220930,-4.50%,29.53%,16.14%,17.19%,11.22%,23.02%,3.78%,40.98%,34.37%,24.56%,-28.23%,301.90%
530019.OF,建信社会责任,建信基金,混合型,20120814,1.5,0.25,沪深300指数收益率*75%+中国债券总指数收益率*25%,混合型,O,刘克飞,0.17,20220930,3.90%,16.27%,49.83%,19.72%,-9.88%,10.70%,-24.69%,25.15%,63.82%,-4.73%,-16.27%,166.60%
690009.OF,民生加银红利回报,民生加银基金,混合型,20120809,1.5,0.25,中证红利指数收益率*60%+中证国债指数收益率*40%,灵活配置型,O,王亮,0.95,20220930,-1.20%,6.68%,24.82%,72.10%,-9.07%,14.39%,-18.29%,38.49%,62.26%,1.78%,-23.84%,235.20%
519712.OF,交银阿尔法A,交银施罗德基金,混合型,20120803,1.5,0.25,沪深300指数收益率*75%+中证综合债券指数收益率*25%,混合型,O,何帅,61.46,20220930,8.50%,-6.45%,62.66%,36.22%,2.70%,13.51%,-0.42%,52.07%,37.23%,19.94%,-11.21%,480.21%
200016.OF,长城稳健成长灵活配置,长城基金,混合型,20120802,1.5,0.25,沪深300指数收益率*55%+中债总财富指数收益率*45%,灵活配置型,O,张捷,0.73,20220930,1.20%,1.88%,16.29%,29.90%,1.88%,2.91%,1.81%,28.42%,49.81%,3.92%,-28.08%,138.83%
