ts_code,name,management,found_date,fund_type,invest_type,benchmark,m_fee,c_fee
000078.OF,工银信用纯债三个月定开债A,工银瑞信基金,20130624,债券型,债券型,中债信用债(财富)总指数收益率*80%+中债国开行债券(1-3年)总财富指数收益率*20%,0.3,0.1
000122.OF,汇添富实业债A,汇添富基金,20130614,债券型,债券型,中债综合指数,0.3,0.1
000123.OF,汇添富实业债C,汇添富基金,20130614,债券型,债券型,中债综合指数,0.3,0.1
000149.OF,华安双债添利A,华安基金,20130614,债券型,债券型,天相可转债指数收益率*40%+中债企业债总指数收益率*40%+中债国债总指数收益率*20%,0.7,0.2
000150.OF,华安双债添利C,华安基金,20130614,债券型,债券型,天相可转债指数收益率*40%+中债企业债总指数收益率*40%+中债国债总指数收益率*20%,0.7,0.2
000043.OF,嘉实美国成长人民币,嘉实基金,20130614,股票型,股票型,罗素1000成长指数收益率*95%+境内银行活期存款利率(税后)*5%,1.8,0.35
000044.OF,嘉实美国成长美元现汇,嘉实基金,20130614,股票型,股票型,罗素1000成长指数收益率*95%+境内银行活期存款利率(税后)*5%,1.8,0.35
000056.OF,建信消费升级,建信基金,20130614,混合型,混合型,沪深300指数收益率*75%+中国债券总指数收益率*25%,1.5,0.25
000136.OF,民生加银策略精选A,民生加银基金,20130607,混合型,灵活配置型,沪深300指数收益率*60%+中债国债总指数收益率(全价)*40%,1.5,0.25
000120.OF,中银美丽中国,中银基金,20130607,混合型,混合型,沪深300指数收益率*80%+中债综合指数收益率*20%,1.5,0.25
000119.OF,广发聚鑫C,广发基金,20130605,债券型,债券型,中债总指数(全价)收益率*85%+沪深300指数收益率*10%+人民币计价的恒生指数收益率*5%,0.7,0.2
000118.OF,广发聚鑫A,广发基金,20130605,债券型,债券型,中债总指数(全价)收益率*85%+沪深300指数收益率*10%+人民币计价的恒生指数收益率*5%,0.7,0.2
519727.OF,交银成长30,交银施罗德基金,20130605,混合型,混合型,富时中国A600成长指数收益率*75%+中证综合债券指数收益率*25%,1.5,0.25
519156.OF,新华行业轮换配置A,新华基金,20130605,混合型,灵活配置型,沪深300指数收益率*50%+上证国债指数收益率*50%,1.5,0.25
000130.OF,大成景兴信用债A,大成基金,20130604,债券型,债券型,中债信用债总指数收益率*85%+同期银行活期存款利率(税后)*15%,0.7,0.2
000131.OF,大成景兴信用债C,大成基金,20130604,债券型,债券型,中债信用债总指数收益率*85%+同期银行活期存款利率(税后)*15%,0.7,0.2
000080.OF,天治可转债增强A,天治基金,20130604,债券型,债券型,中债综合指数收益率,0.7,0.2
000081.OF,天治可转债增强C,天治基金,20130604,债券型,债券型,中债综合指数收益率,0.7,0.2
000142.OF,融通增强收益A,融通基金,20130530,债券型,债券型,中债综合全价指数,0.7,0.2
000198.OF,天弘余额宝,天弘基金,20130529,货币市场型,货币型,同期七天通知存款利率(税后),0.3,0.08
519050.OF,海富通安颐收益A,海富通基金,20130529,混合型,混合型,三年期银行定期存款利率(税后)+2%,1.0,0.25
000082.OF,嘉实研究阿尔法,嘉实基金,20130528,股票型,成长型,MSCI中国A股指数收益率*95%+银行活期存款利率(税后)*5%,1.5,0.25
000117.OF,广发轮动配置,广发基金,20130528,混合型,混合型,沪深300指数*80%+中证全债指数*20%,1.5,0.25
000143.OF,鹏华双债加利A,鹏华基金,20130527,债券型,债券型,三年期银行定存款利率(税后)+2%,0.5,0.15
000128.OF,大成景安短融A,大成基金,20130524,债券型,债券型,中债短融总指数,0.4,0.14
000129.OF,大成景安短融B,大成基金,20130524,债券型,债券型,中债短融总指数,0.4,0.14
519002.OF,华安安信消费服务A,华安基金,20130523,混合型,混合型,中证消费服务领先指数收益率,1.5,0.25
000077.OF,工银信用纯债一年C,工银瑞信基金,20130522,债券型,债券型,一年期银行定期存款收益率(税后)+1.2%,0.7,0.2
000074.OF,工银信用纯债一年A,工银瑞信基金,20130522,债券型,债券型,一年期银行定期存款收益率(税后)+1.2%,0.7,0.2
000107.OF,富国稳健增强AB,富国基金,20130521,债券型,债券型,中债综合全价指数收益率*90%+沪深300指数收益率*10%,0.5,0.2
000109.OF,富国稳健增强C,富国基金,20130521,债券型,债券型,中债综合全价指数收益率*90%+沪深300指数收益率*10%,0.5,0.2
000116.OF,嘉实丰益纯债,嘉实基金,20130521,债券型,债券型,一年期银行定期存款收益率(税后)+0.5%,0.3,0.1
000110.OF,金鹰元安A,金鹰基金,20130520,混合型,混合型,中债总财富(总值)指数收益率*80%+沪深300指数收益率*20%,0.6,0.2
159004.OF,招商保证金快线B,招商基金,20130517,货币市场型,货币型,人民币活期存款基准利率(税后),0.2,0.08
519121.OF,浦银安盛6个月A,浦银安盛基金,20130516,债券型,债券型,6个月定期存款利率(税后),0.6,0.2
519122.OF,浦银安盛6个月C,浦银安盛基金,20130516,债券型,债券型,6个月定期存款利率(税后),0.6,0.2
000073.OF,上投摩根成长动力,上投摩根基金,20130515,混合型,混合型,沪深300指数收益率*80%+中债总指数收益率*20%,1.5,0.25
166019.OF,中欧价值智选回报A,中欧基金,20130514,混合型,灵活配置型,金融机构人民币三年期定期存款基准利率(税后),1.5,0.25
000106.OF,建信安心回报C,建信基金,20130514,债券型,债券型,一年期银行定期存款收益率(税前),0.7,0.2
000105.OF,建信安心回报A,建信基金,20130514,债券型,债券型,一年期银行定期存款收益率(税前),0.7,0.2
000070.OF,国投瑞银中高等级C,国投瑞银基金,20130514,债券型,债券型,中证信用债指数收益率*95%+中证可转换债券指数收益率*5%,0.6,0.2
000069.OF,国投瑞银中高等级A,国投瑞银基金,20130514,债券型,债券型,中证信用债指数收益率*95%+中证可转换债券指数收益率*5%,0.6,0.2
000072.OF,华安稳健回报,华安基金,20130514,混合型,混合型,沪深300指数收益率*60%+中国债券总指数收益率*40%,0.7,0.2
610108.OF,信达澳银信用债C,信达澳银基金,20130514,债券型,债券型,中债总财富(总值)指数收益率,0.3,0.1
610008.OF,信达澳银信用债A,信达澳银基金,20130514,债券型,债券型,中债总财富(总值)指数收益率,0.3,0.1
000087.OF,嘉实中期国债ETF联接A,嘉实基金,20130510,债券型,被动指数型,中证金边中期国债指数*95%+银行活期存款利率(税后)*5%,0.3,0.1
000088.OF,嘉实中期国债ETF联接C,嘉实基金,20130510,债券型,被动指数型,中证金边中期国债指数*95%+银行活期存款利率(税后)*5%,0.3,0.1
000063.OF,长盛电子信息主题,长盛基金,20130510,混合型,灵活配置型,中证TMT产业主题指数收益率*50%+中证综合债指数收益率*50%,1.5,0.25
162716.OF,广发聚源C,广发基金,20130508,债券型,债券型,中债总全价指数收益率,0.3,0.1
000065.OF,国富焦点驱动灵活配置,国海富兰克林基金,20130507,混合型,灵活配置型,沪深300指数收益率*60%+中债国债总指数收益率(全价)*40%,0.9,0.25
000066.OF,诺安鸿鑫A,诺安基金,20130503,混合型,混合型,沪深300指数收益率*80%+中证全债指数收益率*20%,1.5,0.25
000053.OF,鹏华永诚一年定开,鹏华基金,20130503,债券型,债券型,中债总指数收益率,0.3,0.1
000083.OF,汇添富消费行业,汇添富基金,20130503,混合型,混合型,中证主要消费行业指数*40%+中证可选消费行业指数*40%+上证国债指数*20%,1.5,0.25
000103.OF,国泰境外高收益,国泰基金,20130426,债券型,债券型,摩根大通亚洲债券中国总收益指数(JACI China Total Return Index)(经估值日汇率调整后的),1.1,0.28
000057.OF,中银消费主题,中银基金,20130425,混合型,混合型,中证内地消费主题指数收益率*75%+上证国债指数收益率*25%,1.5,0.25
000028.OF,华富安鑫,华富基金,20130424,债券型,债券型,中证全债指数收益率,0.7,0.2
519726.OF,交银稳固收益,交银施罗德基金,20130424,债券型,债券型,三年期银行定期存款收益率(税后),0.7,0.2
000032.OF,易方达信用债A,易方达基金,20130424,债券型,债券型,中债-信用债总指数,0.35,0.1
650002.OF,英大纯债C,英大基金,20130424,债券型,债券型,中债综合指数,0.3,0.1
650001.OF,英大纯债A,英大基金,20130424,债券型,债券型,中债综合指数,0.3,0.1
000033.OF,易方达信用债C,易方达基金,20130424,债券型,债券型,中债-信用债总指数,0.35,0.1
000058.OF,国联安安泰灵活配置,国联安基金,20130423,混合型,灵活配置型,沪深300指数收益率*55%+上证国债指数收益率*45%,0.9,0.25
000085.OF,博时安盈C,博时基金,20130423,债券型,债券型,中国人民银行公布的1年期定期存款利率(税后),0.3,0.08
000084.OF,博时安盈A,博时基金,20130423,债券型,债券型,中国人民银行公布的1年期定期存款利率(税后),0.3,0.08
000126.OF,招商安润,招商基金,20130419,混合型,灵活配置型,沪深300指数收益率*55%+中债综合全价(总值)指数收益率*45%,1.5,0.25
000030.OF,长城核心优选,长城基金,20130418,混合型,灵活配置型,沪深300指数收益率*55%+中债总财富指数收益率*45%,1.5,0.25
000067.OF,民生加银转债优选A,民生加银基金,20130418,债券型,债券型,中证可转债指数收益率*60%+中证国债指数收益率*30%+沪深300指数收益率*10%,0.7,0.2
000068.OF,民生加银转债优选C,民生加银基金,20130418,债券型,债券型,中证可转债指数收益率*60%+中证国债指数收益率*30%+沪深300指数收益率*10%,0.7,0.2
519725.OF,交银双轮动C,交银施罗德基金,20130418,债券型,债券型,中债综合全价指数,0.6,0.2
519723.OF,交银双轮动AB,交银施罗德基金,20130418,债券型,债券型,中债综合全价指数,0.6,0.2
519908.OF,华夏兴华A,华夏基金,20130412,混合型,混合型,沪深300指数*70%+上证国债指数*30%,1.5,0.25
000029.OF,富国宏观策略A,富国基金,20130412,混合型,灵活配置型,沪深300指数收益率*65%+中债综合指数收益率*35%,1.5,0.25
630015.OF,华商大盘量化精选,华商基金,20130409,混合型,灵活配置型,沪深300指数收益率*55%+上证国债指数收益率*45%,1.5,0.25
000045.OF,工银瑞信产业债A,工银瑞信基金,20130329,债券型,债券型,三年期定期存款利率+1.00%,0.6,0.2
159002.OF,易方达保证金B,易方达基金,20130329,货币市场型,货币型,活期存款基准利率*(1-利息税税率),0.2,0.08
000046.OF,工银瑞信产业债B,工银瑞信基金,20130329,债券型,债券型,三年期定期存款利率+1.00%,0.6,0.2
165312.OF,建信央视财经50,建信基金,20130328,股票型,被动指数型,央视财经50指数收益率*95%+银行活期存款利率(税后)*5%,1.0,0.22
163211.OF,诺安纯债C,诺安基金,20130327,债券型,债券型,三年期定期存款收益率(税后),0.7,0.2
519898.OF,大成现金宝A,大成基金,20130327,货币市场型,货币型,银行活期存款利率(税后),0.27,0.08
519899.OF,大成现金宝B,大成基金,20130327,货币市场型,货币型,银行活期存款利率(税后),0.27,0.08
000017.OF,财通可持续发展主题,财通基金,20130327,混合型,混合型,沪深300指数收益率*80%+上证国债指数收益率*20%,1.5,0.25
161625.OF,融通可转债C,融通基金,20130326,债券型,债券型,中证可转换债券指数收益率*70%+中债综合全价(总值)指数收益率*20%+沪深300指数收益率*10%,0.7,0.2
000025.OF,大摩双利增强C,摩根士丹利华鑫基金,20130326,债券型,债券型,中债企业债总全价指数收益率*40%+中证可转债指数收益率*40%+中债国债总全价指数收益率*20%,0.75,0.2
161624.OF,融通可转债A,融通基金,20130326,债券型,债券型,中证可转换债券指数收益率*70%+中债综合全价(总值)指数收益率*20%+沪深300指数收益率*10%,0.7,0.2
000024.OF,大摩双利增强A,摩根士丹利华鑫基金,20130326,债券型,债券型,中债企业债总全价指数收益率*40%+中证可转债指数收益率*40%+中债国债总全价指数收益率*20%,0.75,0.2
000039.OF,农银汇理低估值高增长,农银汇理基金,20130326,混合型,混合型,沪深300指数*75%+中证全债指数*25%,1.5,0.25
519120.OF,浦银安盛战略新兴产业A,浦银安盛基金,20130325,混合型,混合型,中证新兴产业指数*55%+中证全债指数*45%,1.5,0.25
000042.OF,财通中证ESG100指数增强A,财通基金,20130322,股票型,增强指数型,中证财通中国可持续发展100(ECPI ESG)指数收益率*95%+银行活期存款利率(税后)*5%,1.0,0.15
000008.OF,嘉实中证500ETF联接A,嘉实基金,20130322,股票型,被动指数型,中证500指数收益率*95%+银行活期存款利率(税后)*5%,0.15,0.05
000003.OF,中海可转换债券A,中海基金,20130320,债券型,债券型,中信标普可转债指数收益率*70%+中证综合债券指数收益率*20%+上证红利指数*10%,0.75,0.2
000004.OF,中海可转换债券C,中海基金,20130320,债券型,债券型,中信标普可转债指数收益率*70%+中证综合债券指数收益率*20%+上证红利指数*10%,0.75,0.2
000014.OF,华夏聚利,华夏基金,20130319,债券型,债券型,一年期定期存款利率(税后)+1.2%,0.7,0.2
000049.OF,中银标普全球精选自然资源,中银基金,20130319,股票型,被动指数型,人民币计价的标普全球精选自然资源等权重指数(NTR)收益率*95%+人民币活期存款收益率(税后)*5%,1.1,0.3
000020.OF,景顺长城品质投资,景顺长城基金,20130319,混合型,混合型,沪深300指数*80%+中证全债指数*20%,1.5,0.25
630016.OF,华商价值共享灵活配置,华商基金,20130318,混合型,灵活配置型,沪深300指数收益率*55%+上证国债指数收益率*45%,1.5,0.25
000048.OF,华夏双债增强C,华夏基金,20130314,债券型,债券型,中债综合指数,0.6,0.2
000047.OF,华夏双债增强A,华夏基金,20130314,债券型,债券型,中债综合指数,0.6,0.2
000054.OF,鹏华双债增利,鹏华基金,20130313,债券型,债券型,三年期银行定期存款利率(税后)+1.5%,0.5,0.15
000015.OF,华夏纯债A,华夏基金,20130308,债券型,债券型,中债综合指数,0.3,0.2
000016.OF,华夏纯债C,华夏基金,20130308,债券型,债券型,中债综合指数,0.3,0.2
000005.OF,嘉实增强信用,嘉实基金,20130308,债券型,债券型,一年期银行定期存款收益率(税后)+1.2%,0.8,0.2
370027.OF,上投摩根智选30,上投摩根基金,20130306,混合型,混合型,沪深300指数收益率*80%+上证国债指数收益率*20%,1.5,0.25
000010.OF,易方达天天B,易方达基金,20130304,货币市场型,货币型,中国人民银行公布的活期存款基准利率的收益率(税后),0.33,0.1
000009.OF,易方达天天A,易方达基金,20130304,货币市场型,货币型,中国人民银行公布的活期存款基准利率的收益率(税后),0.33,0.1
000013.OF,易方达天天R,易方达基金,20130304,货币市场型,货币型,中国人民银行公布的活期存款基准利率的收益率(税后),0.33,0.1
550018.OF,信诚优质纯债A,中信保诚基金,20130207,债券型,债券型,中证综合债指数收益率,0.5,0.1
550019.OF,信诚优质纯债B,中信保诚基金,20130207,债券型,债券型,中证综合债指数收益率,0.5,0.1
290014.OF,泰信现代服务业,泰信基金,20130207,混合型,混合型,沪深300指数*75%+中证全债指数*25%,1.5,0.25
270050.OF,广发新经济A,广发基金,20130206,混合型,混合型,沪深300指数*80%+中证全债指数*20%,1.5,0.25
206018.OF,鹏华产业债,鹏华基金,20130206,债券型,债券型,中债总指数收益率,0.6,0.2
750006.OF,安信现金管理货币A,安信基金,20130205,货币市场型,货币型,七天通知存款利率(税后),0.33,0.1
750007.OF,安信现金管理货币B,安信基金,20130205,货币市场型,货币型,七天通知存款利率(税后),0.33,0.1
040040.OF,华安纯债A,华安基金,20130205,债券型,债券型,中国债券综合指数收益率,0.3,0.1
217027.OF,招商央视财经50A,招商基金,20130205,股票型,被动指数型,央视财经50指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,0.75,0.15
161620.OF,融通核心价值A,融通基金,20130205,混合型,混合型,恒生指数(Hang Seng Index)收益率*70%+中债综合全价(总值)指数收益率*30%,1.5,0.25
040041.OF,华安纯债C,华安基金,20130205,债券型,债券型,中国债券综合指数收益率,0.3,0.1
380009.OF,中银稳健添利A,中银基金,20130204,债券型,债券型,中国债券综合全价指数,0.6,0.2
519800.OF,华夏保证金A,华夏基金,20130204,货币市场型,货币型,七天通知存款利率(税后),0.2,0.08
519801.OF,华夏保证金B,华夏基金,20130204,货币市场型,货币型,七天通知存款利率(税后),0.2,0.08
050202.OF,博时亚洲票息美元现汇,博时基金,20130201,债券型,债券型,JP Morgan Asian Credit Index Composite Total Return,0.8,0.25
050203.OF,博时亚洲票息美元现钞,博时基金,20130201,债券型,债券型,JP Morgan Asian Credit Index Composite Total Return,0.8,0.25
050030.OF,博时亚洲票息人民币,博时基金,20130201,债券型,债券型,JP Morgan Asian Credit Index Composite Total Return,0.8,0.25
690011.OF,民生加银积极成长,民生加银基金,20130131,混合型,混合型,沪深300成长指数*60%+中证国债指数收益率*40%,1.5,0.25
580009.OF,东吴多策略A,东吴基金,20130130,混合型,灵活配置型,沪深300指数收益率*50%+中国债券综合全价指数收益率*50%,0.8,0.25
710501.OF,富安达现金通货币A,富安达基金,20130129,货币市场型,货币型,同期活期存款利率(税后),0.28,0.07
710502.OF,富安达现金通货币B,富安达基金,20130129,货币市场型,货币型,同期活期存款利率(税后),0.28,0.07
100073.OF,富国强回报C,富国基金,20130129,债券型,债券型,同期中国人民银行公布的两年期定期存款基准利率(税后)+1%,0.4,0.1
100072.OF,富国强回报A,富国基金,20130129,债券型,债券型,同期中国人民银行公布的两年期定期存款基准利率(税后)+1%,0.4,0.1
740601.OF,长安货币A,长安基金,20130125,货币市场型,货币型,同期七天通知存款利率(税后),0.3,0.05
740602.OF,长安货币B,长安基金,20130125,货币市场型,货币型,同期七天通知存款利率(税后),0.3,0.05
001078.OF,华夏现金宝B,华夏基金,20130122,货币市场型,货币型,七天通知存款利率(税后),0.27,0.08
001077.OF,华夏现金宝A,华夏基金,20130122,货币市场型,货币型,七天通知存款利率(税后),0.27,0.08
310339.OF,申万菱信货币B,申万菱信基金,20130121,货币市场型,货币型,银行活期存款利率(税后),0.33,0.1
519511.OF,万家日日薪A,万家基金,20130115,货币市场型,货币型,银行活期存款利率(税后),0.15,0.05
020033.OF,国泰民安增利A,国泰基金,20121226,债券型,债券型,中债综合全价指数收益率*90%+沪深300指数收益率*8%+中证港股通综合指数(人民币)收益率*2%,0.7,0.2
020034.OF,国泰民安增利C,国泰基金,20121226,债券型,债券型,中债综合全价指数收益率*90%+沪深300指数收益率*8%+中证港股通综合指数(人民币)收益率*2%,0.7,0.2
730003.OF,方正富邦货币A,方正富邦基金,20121226,货币市场型,货币型,七天通知存款利率(税后),0.33,0.1
730103.OF,方正富邦货币B,方正富邦基金,20121226,货币市场型,货币型,七天通知存款利率(税后),0.33,0.1
519020.OF,国泰金泰A,国泰基金,20121224,混合型,灵活配置型,沪深300指数收益率*50%+中证综合债指数收益率*50%,1.5,0.25
040045.OF,华安添鑫中短债A,华安基金,20121224,债券型,债券型,中债总财富(1-3年)指数收益率,0.3,0.1
519888.OF,汇添富收益快线货币A,汇添富基金,20121221,货币市场型,货币型,活期存款利率(税后),0.2,0.08
519889.OF,汇添富收益快线货币B,汇添富基金,20121221,货币市场型,货币型,活期存款利率(税后),0.2,0.08
519153.OF,新华纯债添利C,新华基金,20121221,债券型,债券型,中债新综合指数(全价),0.6,0.2
519152.OF,新华纯债添利A,新华基金,20121221,债券型,债券型,中债新综合指数(全价),0.6,0.2
519718.OF,交银纯债AB,交银施罗德基金,20121219,债券型,债券型,中债综合全价指数,0.6,0.2
519720.OF,交银纯债C,交银施罗德基金,20121219,债券型,债券型,中债综合全价指数,0.6,0.2
690010.OF,民生加银现金增利A,民生加银基金,20121218,货币市场型,货币型,七天通知存款利率(税后),0.33,0.1
690210.OF,民生加银现金增利B,民生加银基金,20121218,货币市场型,货币型,七天通知存款利率(税后),0.33,0.1
750005.OF,安信平稳增长A,安信基金,20121218,混合型,混合型,中证800指数收益率*50%+中债总指数(全价)收益率*50%,1.5,0.25
070088.OF,嘉实货币B,嘉实基金,20121217,货币市场型,货币型,活期存款利率(税后),0.33,0.1
270049.OF,广发纯债C,广发基金,20121212,债券型,债券型,中债总全价指数收益率,0.3,0.1
270048.OF,广发纯债A,广发基金,20121212,债券型,债券型,中债总全价指数收益率,0.3,0.1
380005.OF,中银纯债A,中银基金,20121212,债券型,债券型,中债综合指数(全价),0.6,0.2
380006.OF,中银纯债C,中银基金,20121212,债券型,债券型,中债综合指数(全价),0.6,0.2
166015.OF,中欧货币B,中欧基金,20121212,货币市场型,货币型,同期七天通知存款利率(税后),0.2,0.05
166014.OF,中欧货币A,中欧基金,20121212,货币市场型,货币型,同期七天通知存款利率(税后),0.2,0.05
630112.OF,华商现金增利B,华商基金,20121211,货币市场型,货币型,同期七天通知存款利率(税后),0.33,0.1
020032.OF,国泰现金管理B,国泰基金,20121211,货币市场型,货币型,七天通知存款利率(税后),0.28,0.05
630012.OF,华商现金增利A,华商基金,20121211,货币市场型,货币型,同期七天通知存款利率(税后),0.33,0.1
020031.OF,国泰现金管理A,国泰基金,20121211,货币市场型,货币型,七天通知存款利率(税后),0.28,0.05
233015.OF,大摩华鑫量化配置A,摩根士丹利华鑫基金,20121211,混合型,混合型,沪深300指数收益率*80%+标普中国债券指数收益率*20%,1.5,0.25
070037.OF,嘉实纯债A,嘉实基金,20121211,债券型,债券型,中国债券总指数,0.5,0.15
070038.OF,嘉实纯债C,嘉实基金,20121211,债券型,债券型,中国债券总指数,0.5,0.15
288201.OF,华夏货币B,华夏基金,20121210,货币市场型,货币型,一年期定期存款收益率(税后),0.33,0.1
001065.OF,华夏海外收益A美元现汇,华夏基金,20121207,债券型,债券型,同期人民币三年期定期存款利率(税后),0.75,0.22
210012.OF,金鹰货币A,金鹰基金,20121207,货币市场型,货币型,一年期定期存款利率(税后),0.33,0.1
210013.OF,金鹰货币B,金鹰基金,20121207,货币市场型,货币型,一年期定期存款利率(税后),0.33,0.1
001066.OF,华夏海外收益A美元现钞,华夏基金,20121207,债券型,债券型,同期人民币三年期定期存款利率(税后),0.75,0.22
001061.OF,华夏海外收益A人民币,华夏基金,20121207,债券型,债券型,同期人民币三年期定期存款利率(税后),0.75,0.22
001063.OF,华夏海外收益C,华夏基金,20121207,债券型,债券型,同期人民币三年期定期存款利率(税后),0.75,0.22
460008.OF,华泰柏瑞稳健收益A,华泰柏瑞基金,20121204,债券型,债券型,一年期银行定期存款收益率(税后)+1%,0.35,0.1
460108.OF,华泰柏瑞稳健收益C,华泰柏瑞基金,20121204,债券型,债券型,一年期银行定期存款收益率(税后)+1%,0.35,0.1
320021.OF,诺安双利,诺安基金,20121129,债券型,债券型,中债综合指数(全价),0.7,0.2
519669.OF,银河领先债券,银河基金,20121129,债券型,债券型,中债综合全价指数,0.6,0.2
370024.OF,上投摩根核心优选,上投摩根基金,20121128,混合型,混合型,沪深300指数收益率*85%+上证国债指数收益率*15%,1.5,0.25
420009.OF,天弘安康颐养A,天弘基金,20121128,混合型,混合型,三年期银行定期存款利率(税后)+0.75%,0.9,0.2
700005.OF,平安添利A,平安基金,20121127,债券型,债券型,中证全债指数收益率,0.3,0.1
700006.OF,平安添利C,平安基金,20121127,债券型,债券型,中证全债指数收益率,0.3,0.1
040039.OF,华安日日鑫B,华安基金,20121126,货币市场型,货币型,同期七天通知存款利率(税后),0.25,0.1
040038.OF,华安日日鑫A,华安基金,20121126,货币市场型,货币型,同期七天通知存款利率(税后),0.25,0.1
100066.OF,富国纯债AB,富国基金,20121122,债券型,债券型,中债综合指数,0.6,0.1
100068.OF,富国纯债C,富国基金,20121122,债券型,债券型,中债综合指数,0.6,0.1
590009.OF,中邮稳定收益A,中邮基金,20121121,债券型,债券型,中国债券综合财富指数,0.6,0.2
590010.OF,中邮稳定收益C,中邮基金,20121121,债券型,债券型,中国债券综合财富指数,0.6,0.2
091022.OF,大成现金增利B,大成基金,20121120,货币市场型,货币型,银行活期存款利率,0.33,0.1
730002.OF,方正富邦红利精选A,方正富邦基金,20121120,混合型,混合型,中证红利指数收益率*80%+中证全债指数收益率*20%,0.8,0.25
090022.OF,大成现金增利A,大成基金,20121120,货币市场型,货币型,银行活期存款利率,0.33,0.1
260117.OF,景顺长城支柱产业,景顺长城基金,20121120,混合型,混合型,中证中游制造产业指数*80%+中证全债指数*20%,1.5,0.25
166903.OF,民生加银平稳增利C,民生加银基金,20121115,债券型,债券型,中国债券综合指数收益率,0.7,0.2
530021.OF,建信纯债A,建信基金,20121115,债券型,债券型,中债综合全价(总值)指数,0.6,0.2
531021.OF,建信纯债C,建信基金,20121115,债券型,债券型,中债综合全价(总值)指数,0.6,0.2
485019.OF,工银瑞信信用纯债B,工银瑞信基金,20121114,债券型,债券型,中债信用债(财富)总指数收益率*80%+中债国开行债券(1~3年)总财富指数收益率*20%,0.6,0.2
485119.OF,工银瑞信信用纯债A,工银瑞信基金,20121114,债券型,债券型,中债信用债(财富)总指数收益率*80%+中债国开行债券(1~3年)总财富指数收益率*20%,0.6,0.2
660015.OF,农银汇理行业轮动,农银汇理基金,20121114,混合型,混合型,沪深300指数收益率*75%+中证全债指数收益率*25%,1.5,0.25
161120.OF,易方达中债新综合C,易方达基金,20121108,债券型,被动指数型,中债-新综合指数,0.3,0.1
161618.OF,融通岁岁添利A,融通基金,20121106,债券型,债券型,一年期银行定期存款收益率(税后),0.6,0.18
161619.OF,融通岁岁添利B,融通基金,20121106,债券型,债券型,一年期银行定期存款收益率(税后),0.6,0.18
400016.OF,东方强化收益,东方基金,20121009,债券型,强化收益型,中债综合全价指数收益率*90%+沪深300指数收益率*10%,0.8,0.2
750002.OF,安信目标收益A,安信基金,20120925,债券型,债券型,3个月期上海银行间同业拆放利率(Shibor 3M),0.7,0.2
202027.OF,南方高端装备A,南方基金,20120925,混合型,灵活配置型,中证装备产业指数*80%+上证国债指数*20%,1.5,0.25
750003.OF,安信目标收益C,安信基金,20120925,债券型,债券型,3个月期上海银行间同业拆放利率(Shibor 3M),0.7,0.2
770001.OF,德邦优化,德邦基金,20120925,混合型,灵活配置型,一年期银行定期存款利率(税后)*60%+沪深300指数收益率*40%,1.5,0.25
370023.OF,上投摩根中证消费,上投摩根基金,20120925,股票型,被动指数型,中证消费服务领先指数收益率*95%+银行活期存款收益率(税后)*5%,0.75,0.15
519189.OF,万家信用恒利C,万家基金,20120921,债券型,债券型,中债总全价指数(总值),0.4,0.1
519188.OF,万家信用恒利A,万家基金,20120921,债券型,债券型,中债总全价指数(总值),0.4,0.1
519679.OF,银河主题策略,银河基金,20120921,混合型,混合型,沪深300指数收益率*75%+上证国债指数收益率*25%,1.5,0.25
270045.OF,广发双债添利C,广发基金,20120920,债券型,债券型,中债企业债总全价指数收益率*45%+中信标普可转债指数收益率*45%+中债国债总指数收益率*10%,0.32,0.08
270044.OF,广发双债添利A,广发基金,20120920,债券型,债券型,中债企业债总全价指数收益率*45%+中信标普可转债指数收益率*45%+中债国债总指数收益率*10%,0.32,0.08
163823.OF,中银稳健策略灵活,中银基金,20120919,混合型,灵活配置型,沪深300指数*55%+中国债券综合全价指数*45%,1.5,0.25
686869.OF,浙商聚盈纯债C,浙商基金,20120918,债券型,债券型,中债综合指数收益率(全价),0.3,0.1
519119.OF,浦银安盛幸福回报B,浦银安盛基金,20120918,债券型,债券型,一年期银行定期存款利率(税后),0.7,0.2
686868.OF,浙商聚盈纯债A,浙商基金,20120918,债券型,债券型,中债综合指数收益率(全价),0.3,0.1
470010.OF,汇添富多元收益A,汇添富基金,20120918,债券型,债券型,中债综合指数*90%+沪深300指数*10%,0.7,0.2
470011.OF,汇添富多元收益C,汇添富基金,20120918,债券型,债券型,中债综合指数*90%+沪深300指数*10%,0.7,0.2
519118.OF,浦银安盛幸福回报A,浦银安盛基金,20120918,债券型,债券型,一年期银行定期存款利率(税后),0.7,0.2
700004.OF,平安灵活配置,平安基金,20120911,混合型,灵活配置型,沪深300指数收益率*60%+中证全债指数收益率*40%,1.5,0.25
001031.OF,华夏安康信用优选A,华夏基金,20120911,债券型,债券型,中债企业债总指数收益率*80%+中债国债总指数收益率*20%,0.6,0.2
001033.OF,华夏安康信用优选C,华夏基金,20120911,债券型,债券型,中债企业债总指数收益率*80%+中债国债总指数收益率*20%,0.6,0.2
450018.OF,国富恒久信用A,国海富兰克林基金,20120911,债券型,债券型,中债企业债总全价指数收益率*60%+中债国债总全价指数收益率*40%,0.7,0.2
450019.OF,国富恒久信用C,国海富兰克林基金,20120911,债券型,债券型,中债企业债总全价指数收益率*60%+中债国债总全价指数收益率*40%,0.7,0.2
