ts_code,name,management,found_date,fund_type,invest_type,benchmark,m_fee,c_fee,net_asset,ann_date,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,all
166904.SZ,民生添利定开,民生加银基金,20130812,债券型,债券型,中国债券综合指数收益率,0.5,0.1,5.31,20210930,,-0.016,0.14847561,0.148924874,0.050831793,0.024186456,0.066909976,0.04327142,0.042800693,-0.094496153,0.46871468
518880.SH,黄金ETF,华安基金,20130718,商品型,黄金现货合约,国内黄金现货价格收益率,0.5,0.1,108.95,20210930,,-0.1081,0.022872519,-0.075742629,0.181570209,0.033122553,0.036335374,0.191500141,0.138094957,-0.047068348,0.37840438
518800.SH,黄金基金ETF,国泰基金,20130718,商品型,黄金现货合约,上海黄金交易所挂盘交易的Au99.99合约,0.5,0.1,5.1,20210930,,-0.111,0.015748031,-0.072978959,0.184326843,0.03258019,0.035948032,0.18997113,0.136494429,-0.047444484,0.3662987
159003.SZ,招商快线ETF,招商基金,20130517,货币市场型,货币型,人民币活期存款基准利率(税后),0.2,0.08,3,20210930,,0.02759941,0.034791194,0.035972897,0.027224463,0.038812893,0.031023924,0.021561289,0.017916568,0.02159868,0.28671455
159926.SZ,国债ETF,嘉实基金,20130510,债券型,被动指数型,中证金边中期国债指数,0.3,0.1,0.06,20210930,,-0.0356,0.080775612,0.0495059,0.01636347,-0.030861976,0.048653668,0.002550975,0.00404124,0.017687087,0.16055
162715.SZ,广发聚源LOF,广发基金,20130508,债券型,债券型,中债总全价指数收益率,0.3,0.1,4.39,20210930,,-0.07,0.056989247,0.11698881,0.01010929,0.025245695,0.056019699,0.040150696,0.021093932,0.03771849,0.32225182
161911.SZ,万家强化收益定开,万家基金,20130507,债券型,债券型,三年期银行定期存款收益率(税后),0.7,0.2,3.51,20210930,,0.0069,0.143410468,0.106835751,0.024327082,0.025285419,0.084087002,0.05346891,0.034991538,0.046258399,0.6544564
513100.SH,纳指ETF,国泰基金,20130425,股票型,被动指数型,纳斯达克100指数(Nasdaq-100 Index)收益率(经汇率调整后的总收益指数收益率),0.6,0.2,23.13,20210930,,0.178,0.17147708,0.145652174,0.127134725,0.235129068,0.034529759,0.400265369,0.367340493,0.231924232,4.333
510510.SH,中证500ETF基金,广发基金,20130411,股票型,被动指数型,中证500指数,0.5,0.1,28.65,20210930,,0.0768,0.387072808,0.387787895,-0.167454651,0.007706571,-0.320319687,0.274995771,0.235984874,0.178153516,1.1949
511880.SH,银华日利ETF,银华基金,20130401,货币市场型,货币型,活期存款利率(税后),0.3,0.09,1308.89,20210930,,0.0323,0.044173205,0.032377772,0.025125324,0.036277157,0.03462099,0.025153836,0.02028248,0.02111731,0.30628036
159001.SZ,货币ETF,易方达基金,20130329,货币市场型,货币型,活期存款基准利率*(1-利息税税率),0.2,0.08,1.98,20210930,,0.02687798,0.040574733,0.031293913,0.026398394,0.034944396,0.029416602,0.021850821,0.017635176,0.019481996,0.27638409
510630.SH,消费ETF基金,华夏基金,20130328,股票型,被动指数型,上证主要消费行业指数,0.5,0.1,4.43,20210930,,0.0783,0.151256608,0.26768165,0.02478236,0.465988715,-0.173074483,0.535904255,0.951248751,-0.036589528,4.6452
510650.SH,金融地产ETF,华夏基金,20130328,股票型,被动指数型,上证金融地产行业指数,0.5,0.1,0.72,20210930,,-0.0826,0.830608241,-0.077349053,-0.059309455,0.257922898,-0.161768715,0.332336303,0.038213763,-0.008367414,1.1095
510660.SH,医药卫生ETF,华夏基金,20130328,股票型,被动指数型,上证医药卫生行业指数,0.5,0.1,1.23,20210930,,0.0729,0.070929257,0.479634465,-0.116934298,0.25990808,-0.237881271,0.332223609,0.689764681,0.029053825,2.34
163210.SZ,诺安纯债定开,诺安基金,20130327,债券型,债券型,三年期定期存款收益率(税后),0.7,0.2,1.42,20210930,,-0.014,0.161257606,0.134497817,0.065357968,0.015246766,0.08455516,0.055174108,0.029865125,0.045837233,0.73031781
165313.SZ,建信优势LOF,建信基金,20130319,混合型,混合型,沪深300指数收益率*75%+中国债券总指数收益率*25%,1.25,0.25,5.68,20210930,,-0.011554622,0.348565356,0.186761229,-0.087649402,0.048034934,-0.220833333,0.526737968,0.747227087,0.195121951,2.757352941
510310.SH,沪深300ETF易方达,易方达基金,20130306,股票型,被动指数型,沪深300指数,0.15,0.05,90.43,20210930,,-0.074,0.543844492,0.064213766,-0.091428947,0.237719742,-0.235548542,0.387003058,0.305644361,-0.030311985,1.2969
511010.SH,国债ETF,国泰基金,20130305,债券型,被动指数型,上证5年期国债指数收益率,0.3,0.1,9.4,20210930,,-0.034073,0.08395562,0.06500914,0.014331604,-0.016167915,0.057688592,0.029335031,0.017339737,0.038587532,0.280290056
160212.SZ,国泰估值LOF,国泰基金,20130219,混合型,混合型,沪深300指数收益率*80%+中证全债指数收益率*20%,1.5,0.25,11.13,20210930,,0.124546554,0.14516129,1.043192488,0.015165441,0.279764599,-0.435090202,0.507201002,0.662650602,-0.06171914,3.54050786
159925.SZ,沪深300ETF南方,南方基金,20130218,股票型,被动指数型,沪深300指数,0.5,0.1,16.65,20210930,,-0.095980872,0.543702771,0.05923146,-0.085650466,0.249915768,-0.23923445,0.403382843,0.349158915,-0.025387581,1.372041432
159923.SZ,中证100ETF,大成基金,20130207,股票型,被动指数型,中证100指数,0.5,0.1,0.24,20210930,,-0.14,0.602325581,-0.013062409,-0.0625,0.30696946,-0.214712919,0.384030418,0.277472527,-0.083010753,1.132
160218.SZ,房地产LOF,国泰基金,20130206,股票型,被动指数型,国证房地产行业指数收益率*95%+银行活期存款利率(税后)*5%,1,0.2,6.85,20210930,,-0.073,0.690614887,0.336332312,-0.198300148,0.091542585,-0.247929934,0.25516967,-0.061436746,-0.070684227,0.50913211
159922.SZ,中证500ETF嘉实,嘉实基金,20130206,股票型,被动指数型,中证500指数,0.15,0.05,32.67,20210930,,0.0758,0.384922848,0.400563796,-0.152633345,0.018663047,-0.32239618,0.279976102,0.250246766,0.179631091,1.30418411
510500.SH,中证500ETF,南方基金,20130206,股票型,被动指数型,中证500指数,0.5,0.1,475.17,20210930,,0.0717,0.391994028,0.475599946,-0.165220551,0.004951842,-0.322702908,0.278985612,0.236049552,0.171778876,1.31741874
511990.SH,华宝添益ETF,华宝基金,20121227,货币市场型,货币型,同期七天通知存款利率(税后),0.35,0.09,1775.68,20210930,0.0004787,0.035382113,0.042818875,0.031507669,0.024200559,0.037298106,0.034536472,0.02475941,0.018710157,0.020503907,0.30398184
510330.SH,300ETF基金,华夏基金,20121225,股票型,被动指数型,沪深300指数,0.5,0.1,244.55,20210930,0.0327,-0.054323618,0.535224247,0.089375042,-0.085960938,0.236921428,-0.238804354,0.381987388,0.29454971,-0.037718984,1.42018335
163415.SZ,兴全商业模式LOF,兴证全球基金,20121218,混合型,混合型,沪深300指数*80%+中证国债指数*20%,1.5,0.25,153.77,20210930,0.013,0.029615005,0.456375839,0.578867676,-0.016428303,0.008732884,-0.01588569,0.601010877,0.720972922,0.061866667,5.85124603
166902.SZ,民生增利定开,民生加银基金,20121115,债券型,债券型,中国债券综合指数收益率,0.7,0.2,0.31,20210930,0.008,0.020436508,0.139996111,0.116919666,0.045659311,0.03483023,0.075560886,0.033449836,0.012515831,0.048273597,0.67189049
161119.SZ,易方达新综债LOF,易方达基金,20121108,债券型,被动指数型,中债-新综合指数,0.3,0.1,11.7,20210930,0.006,-0.023658052,0.085115048,0.115500094,0.021784843,0.020335913,0.08272133,0.044664827,0.027551749,0.055084746,0.5189
160621.SZ,鹏华丰和LOF,鹏华基金,20121105,债券型,债券型,中债综合指数收益率,0.8,0.2,2.59,20210930,0.006,-0.010934394,0.225929648,0.12567634,0.032845386,0.026538679,-0.008319582,0.172106635,0.098412698,0.089595376,1.02326852
160620.SZ,资源LOF,鹏华基金,20120927,股票型,被动指数型,中证A股资源产业指数收益率*95%+银行活期存款利率(税后)*5%,1,0.22,2.66,20210930,0,-0.3394,0.257493188,-0.043938847,0.010576681,0.156491403,-0.329662174,0.317532754,0.160447876,0.398264981,0.33171681
510440.SH,500沪市ETF,大成基金,20120824,股票型,被动指数型,中证500沪市指数,0.5,0.1,0.46,20210930,0.038,0.145472062,0.391925988,0.334138973,-0.172101449,0.007103825,-0.31598916,0.261075949,0.224592221,0.185963115,1.315
161820.SZ,银华纯债LOF,银华基金,20120809,债券型,债券型,中债综合指数(全价),0.3,0.2,17.43,20210930,0.02,0.028235294,0.114702517,0.120862202,0.017628205,0.023397075,0.072323588,0.044861863,0.026516737,0.041562643,0.63483286
159920.SZ,恒生ETF,华夏基金,20120809,股票型,被动指数型,(人民币/港币汇率*恒生指数)收益率,0.6,0.15,96.66,20210930,0.0337,0.014027281,0.039877886,0.016055046,0.098329571,0.302449852,-0.085331987,0.143659116,-0.079089511,-0.155495039,0.2722537
510900.SH,H股ETF,易方达基金,20120809,股票型,被动指数型,恒生中国企业指数,0.6,0.15,65.92,20210930,0.0609,-0.067395608,0.136042046,-0.122241993,0.063551591,0.186678102,-0.070258551,0.162175394,-0.079481128,-0.241950638,-0.07290535
160916.SZ,优选LOF,大成基金,20120727,混合型,混合型,沪深300指数收益率*80%+中证综合债券指数收益率*20%,1.25,0.25,16.8,20210930,0.059056122,0.031313983,0.292304099,0.587565516,-0.04212204,0.266638935,-0.179732583,0.444059003,0.503988399,-0.006750243,3.810748214
164702.SZ,汇添富季季红定开,汇添富基金,20120726,债券型,债券型,银行三年期定期存款利率(税后)+1%,0.6,0.2,0.51,20210930,0.019,0.017860648,0.118395681,0.135948276,0.047734689,0.005939447,0.070420507,0.072241766,0.067388979,-0.007958818,0.68787105
164810.SZ,工银纯债定开,工银瑞信基金,20120621,债券型,债券型,三年期银行定期存款收益率(税后),0.6,0.2,2.2,20210930,0.002,0.025149701,0.097644081,0.083991131,0.041237113,-0.016265912,0.048486301,0.04854965,0.029668343,0.040749539,0.47490819
161117.SZ,易基永旭添利定开,易方达基金,20120619,债券型,债券型,两年期银行定期存款收益率(税前)+0.5%,0.4,0.1,21.36,20210930,0.0372,0.018704204,0.134204051,0.141271696,0.028807487,0.023310355,0.079380513,0.055392234,0.032244993,0.0564281,0.7887248
163821.SZ,沪深300等权LOF,中银基金,20120517,股票型,被动指数型,沪深300等权重指数收益率*95%+同期银行活期存款利率*5%,0.75,0.15,0.52,20210930,0.008,-0.01984127,0.425101215,0.168323864,-0.137386018,0.052149401,-0.266577361,0.368949772,0.390927285,0.01822542,1.123
160128.SZ,南方金利定开,南方基金,20120517,债券型,债券型,三年期定期存款收益率(税后),0.6,0.18,2.66,20210930,0.034,0.01344294,0.133505105,0.138154571,0.014867964,0.009766764,0.106611809,0.07547597,0.042856706,0.050109578,0.80563703
165516.SZ,信诚周期LOF,中信保诚基金,20120507,混合型,混合型,沪深300指数收益率*80%+中证综合债指数收益率*20%,1.5,0.25,31.89,20210930,0.025,0.197073171,0.412387938,0.544720138,-0.139335077,0.137109375,-0.2899729,0.644498215,1.112928175,0.326062887,7.57120537
159919.SZ,沪深300ETF,嘉实基金,20120507,股票型,被动指数型,沪深300指数,0.5,0.1,189.04,20210930,-0.0356,-0.055993364,0.545804042,0.069850068,-0.093916047,0.233616772,-0.240344623,0.380883114,0.291786244,-0.036295247,1.19799285
161019.SZ,富国天锋LOF,富国基金,20120507,债券型,债券型,中债综合指数,0.6,0.2,27.17,20210930,0.0734,0.04229551,0.110654272,0.112425559,0.030384142,0.016148283,0.029157742,0.094158503,0.04445164,0.06000177,0.80432877
510300.SH,沪深300ETF,华泰柏瑞基金,20120504,股票型,被动指数型,沪深300指数,0.5,0.1,389.25,20210930,-0.0503,-0.058018322,0.533981668,0.070975734,-0.096346193,0.231365758,-0.239178283,0.380086573,0.290907313,-0.038200128,1.13246056
160216.SZ,国泰商品LOF,国泰基金,20120503,股票型,股票型,国泰大宗商品配置指数(全收益指数),1.5,0.35,1.94,20210930,-0.01,-0.163636364,-0.173913043,-0.39619883,0.133171913,-0.025641026,-0.14254386,0.297927461,-0.574850299,0.530516432,-0.674
510410.SH,资源ETF,博时基金,20120410,股票型,被动指数型,上证自然资源指数收益率,0.5,0.1,4.66,20210930,-0.108,-0.338116592,0.308096206,-0.087530752,-0.045835107,0.209814126,-0.318584071,0.154192967,0.17953125,0.418466022,0.0708
163412.SZ,兴全轻资产LOF,兴证全球基金,20120405,混合型,混合型,沪深300指数*80%+中证国债指数*20%,1.5,0.25,79.4,20210930,0.009,0.384539148,0.375805297,1.016597294,-0.075543745,0.274347887,-0.153024366,0.414035597,0.400490113,0.186697116,8.09546499
160416.SZ,石油基金LOF,华安基金,20120329,股票型,被动指数型,标普全球石油净总收益指数收益率(S&P Global Oil Index Net Total Return),1,0.28,4.67,20210930,0.0414,0.09074323,-0.153710714,-0.155622594,0.312430701,-0.042992584,-0.068268759,0.141597719,-0.223076927,0.334158417,0.12035785
159918.SZ,中创400ETF,嘉实基金,20120322,股票型,被动指数型,中创400指数,0.5,0.1,0.74,20210930,-0.0966,0.410892185,0.224384121,0.633346149,-0.216202432,-0.119121473,-0.353672381,0.324440544,0.306851312,0.172945292,1.3134
160127.SZ,南方消费LOF,南方基金,20120313,股票型,股票型,中证内地消费主题指数收益率*55%+中证港股通主要消费综合指数(人民币)收益率*30%+中证综合债指数收益率*15%,1.5,0.25,9.7,20210930,-0.055,0.174391534,0.115336097,0.402973017,0.066912357,0.370034542,-0.323583214,0.630000004,0.777200745,-0.150774788,3.22397566
163819.SZ,中银信用增利LOF,中银基金,20120312,债券型,债券型,中债企业债总全价指数收益率*80%+中债国债总全价指数收益率*20%,0.7,0.2,29.01,20210930,0.1046,-0.002172732,0.170840138,0.12065091,0.016456922,-0.005442177,0.069562244,0.08682923,0.034567001,0.069921089,0.87923249
161614.SZ,融通四季添利LOF,融通基金,20120301,债券型,债券型,中债综合指数收益率,0.6,0.2,2.76,20210930,0.0596,0.009154398,0.137192556,0.084621711,0.044430965,0.011626217,0.088708519,0.039292525,0.002389714,0.063414633,0.67915307
165515.SZ,信诚300LOF,中信保诚基金,20120201,股票型,被动指数型,沪深300指数收益率*95%+金融同业存款利率*5%,1,0.22,2.89,20210930,-0.023,-0.063664278,0.449387844,0.006335319,-0.070224088,0.253103337,-0.223436312,0.347287994,0.348907978,0.046918653,1.29694948
165513.SZ,信诚商品LOF,中信保诚基金,20111220,混合型,混合型,标准普尔高盛商品总收益指数(S&P GSCI Commodity Total Return Index),1.75,0.3,0.46,20210930,-0.153,-0.102715466,-0.252631579,-0.216549296,0.083146067,-0.062240664,-0.203539823,0.18487395,-0.300236407,0.432432432,-0.576
161219.SZ,国投新兴产业LOF,国投瑞银基金,20111213,混合型,灵活配置型,中证新兴产业指数*55%+中债总指数*45%,1.5,0.25,8.45,20210930,0.123,0.231878896,0.148619344,0.749528005,-0.032733813,0.100409074,-0.159107807,0.562323081,0.517795639,0.06429652,5.2796014
161017.SZ,500增强LOF,富国基金,20111012,股票型,增强指数型,"中证500指数收益率*95%+1%(指年收益率,评价时按期间折算)",1,0.15,89.86,20210930,0.077738516,0.166120219,0.387066542,0.47027027,-0.061580882,0.092066601,-0.278116592,0.314870152,0.292253526,0.171207992,2.773365312
162411.SZ,华宝油气LOF,华宝基金,20110929,股票型,被动指数型,标普石油天然气上游股票指数(全收益指数),1,0.28,30.1,20210930,-0.032719836,0.183932347,-0.322321429,-0.347826087,0.442424242,-0.154061625,-0.238410596,-0.091703057,-0.303125,0.599172128,-0.52597137
163208.SZ,全球油气能源LOF,诺安基金,20110927,股票型,股票型,标普能源行业指数(净收益)(S&P 500 Energy Sector Index(NTR)),1.5,0.35,3.42,20210930,-0.051792829,0.143907563,-0.149678604,-0.203023758,0.338753388,-0.089068826,-0.16,0.065159574,-0.395755306,0.425619835,-0.312749004
160125.SZ,南方香港LOF,南方基金,20110926,股票型,股票型,经人民币汇率调整的恒生指数收益率*95%+人民币同期活期存款利率*5%,1.6,0.3,3.59,20210930,0.113448762,0.065274387,-0.037426801,-0.128284253,-0.104076059,0.271618876,-0.148601864,0.322446286,0.205257662,-0.151451684,0.286595923
159913.SZ,深价值ETF,交银施罗德基金,20110922,股票型,被动指数型,深证300价值价格指数,0.5,0.1,0.63,20210930,0.049396268,-0.028242678,0.459634015,0.15339233,-0.086317136,0.325630252,-0.287374538,0.540801187,0.20317766,-0.070028011,1.55104281
164606.SZ,信用增利LOF,华泰柏瑞基金,20110922,债券型,债券型,中债综合指数,0.3,0.1,0.3,20210930,0.011846002,0.02604878,0.054958638,0.111762055,-0.004215647,0.021248881,0.065831471,0.03475191,0.014453864,0.119529052,0.548962073
159915.SZ,创业板ETF易方达,易方达基金,20110920,股票型,被动指数型,创业板指数,0.5,0.1,130.1,20210930,-0.021323128,0.785055862,0.118222361,0.780506572,-0.260738005,-0.106527745,-0.286530226,0.442841658,0.656380029,0.12336892,3.401038794
159912.SZ,深300ETF,汇添富基金,20110916,股票型,被动指数型,深证300指数,0.5,0.1,1.03,20210930,0.025086609,0.048479198,0.302878737,0.325541716,-0.189277899,0.136886351,-0.340025094,0.472934473,0.424457339,0.007342587,1.392784614
510290.SH,上证380ETF,南方基金,20110916,股票型,被动指数型,上证380指数,0.5,0.1,1.66,20210930,-0.010457677,0.143105806,0.448553404,0.38256495,-0.164123174,0.045351179,-0.291946309,0.31227516,0.260163145,0.234254789,1.861958661
159916.SZ,深F60ETF,建信基金,20110908,股票型,被动指数型,深证基本面60指数收益率,0.5,0.1,4.71,20210930,0.02435927,-0.079454525,0.548849167,0.184491345,-0.044511178,0.451669228,-0.234303584,0.545641813,0.275447376,-0.046675581,2.453248811
160415.SZ,华安量化LOF,华安基金,20110902,混合型,混合型,沪深300指数收益率*80%+中债综合指数收益率*20%,1.5,0.25,0.13,20210930,0.035928144,0.026589595,0.336711712,0.238416175,-0.18707483,0.098747913,-0.364202689,0.269669907,0.509997571,0.041387441,1.007067138
164701.SZ,贵金属LOF,汇添富基金,20110831,股票型,股票型,伦敦金价格收益率(折成人民币后),1,0.26,1.26,20210930,0.045348837,-0.294771969,-0.048895899,-0.142620232,0.127659574,0.041166381,0.008237232,0.168300654,0.145454545,-0.081807082,-0.125581395
162712.SZ,广发聚利LOF,广发基金,20110805,债券型,债券型,中证全债指数收益率,0.6,0.2,10.06,20210930,0.131077216,-0.018036241,0.208909107,0.21199858,0.0083182,0.019345843,0.076712641,0.050655145,0.037892925,0.03927534,1.041013203
160719.SZ,嘉实黄金LOF,嘉实基金,20110804,股票型,股票型,伦敦金价格(汇率调整后),1,0.26,1.2,20210930,0.006451613,-0.301282051,-0.025993884,-0.058084772,0.131666667,0.038291605,0.014184397,0.170629371,0.131421744,-0.076029567,-0.059139785
165512.SZ,信诚机遇LOF,中信保诚基金,20110801,混合型,混合型,沪深300指数收益率*80%+中证综合债指数收益率*20%,1.5,0.25,3.62,20210930,0.074829932,0.382911392,0.221967963,0.490012484,-0.09509845,0.188425926,-0.165420561,0.376568584,0.365844683,0.053833607,3.814656746
159910.SZ,基本面120ETF,嘉实基金,20110801,股票型,被动指数型,深证基本面120指数,0.5,0.1,5.02,20210930,0.009408269,-0.05494236,0.533220867,0.21853576,-0.05890116,0.352763226,-0.264492556,0.492734282,0.25116718,-0.02878012,2.02871998
161217.SZ,国投资源LOF,国投瑞银基金,20110721,股票型,被动指数型,中证上游资源产业指数收益率*95%+银行活期存款利率(税后)*5%,0.6,0.13,3.24,20210930,0.048717949,-0.341075795,0.261595547,-0.086764706,0.009661836,0.236044657,-0.291237113,0.243636364,0.292397661,0.426470588,0.616666667
159909.SZ,TMT50ETF,招商基金,20110627,股票型,被动指数型,深证TMT50指数,0.5,0.1,1.78,20210930,0.02271777,0.516762061,0.099460916,0.555364877,-0.25397993,0.206503378,-0.424523351,0.616843881,0.393365291,0.10064301,2.414055958
163110.SZ,申万量化LOF,申万菱信基金,20110616,股票型,股票型,中证500指数收益率*90%+银行同业存款收益率(税后)*10%,1.5,0.25,5.75,20210930,0.056338028,0.282424242,0.283553875,0.874815906,0.051060487,0.035164425,-0.270403927,0.374693658,0.30843403,0.139505596,4.305141037
510270.SH,国企ETF,中银基金,20110616,股票型,被动指数型,上证国有企业100指数,0.5,0.1,0.13,20210930,0.116852246,-0.133415481,0.67877456,-0.035882036,-0.069004073,0.162220125,-0.198110422,0.263129437,0.141156458,0.018628915,0.995671212
165311.SZ,信用债LOF,建信基金,20110616,债券型,债券型,中国债券总指数收益率,0.7,0.2,0.39,20210930,0.096615087,0.021165888,0.179290094,0.130867814,-0.002201787,-0.044197819,-0.035988321,0.09420386,0.037119525,0.072297781,0.67077706
159908.SZ,创业板ETF博时,博时基金,20110610,股票型,被动指数型,创业板指数收益率,0.5,0.1,4.68,20210930,0.007583205,-0.033449477,0.500937275,0.246709578,-0.075518225,0.287964661,-0.299786422,0.427871731,0.681250405,0.146591215,3.182699059
159907.SZ,中小300ETF,广发基金,20110603,股票型,被动指数型,中小企业300价格指数收益率,0.5,0.1,1.17,20210930,-0.029679735,0.231469626,0.156769871,0.578547888,-0.188915602,0.06871003,-0.360545707,0.371628262,0.385132584,0.116662126,1.567861858
161116.SZ,黄金主题LOF,易方达基金,20110506,股票型,股票型,以伦敦黄金市场下午定盘价计价的国际现货黄金(经汇率折算)*50%+MSCI全球金矿股指数(MSCI ACWI SELECT GOLD MINERSIMI INDEX)*50%,1.2,0.2,1.61,20210930,-0.002120891,-0.31455898,-0.017054264,-0.039432177,0.146141215,0.024355301,-0.004195804,0.202531646,0.008187135,-0.110208817,-0.186638388
163409.SZ,兴全绿色LOF,兴证全球基金,20110506,混合型,混合型,中证兴业证券ESG盈利100指数收益率*80%+中证国债指数收益率*20%,1.5,0.25,102.16,20210930,0.014428413,0.438730853,0.440304183,0.282576558,-0.096039849,0.043034747,-0.220660147,0.558981272,0.557620335,0.299060542,5.249500788
160512.SZ,博时卓越LOF,博时基金,20110422,混合型,混合型,沪深300指数收益率*80%+中证全债指数收益率*20%,1.5,0.25,2.66,20210930,0.119453552,0.186468808,0.248909734,0.603834497,0.105820975,-0.144581894,-0.331697572,0.482976747,0.661132815,-0.025279249,3.04127624
510120.SH,非周期ETF,海富通基金,20110422,股票型,被动指数型,上证非周期行业100指数,0.5,0.1,0.18,20210930,0.001802551,0.060069204,0.414153284,0.160649986,-0.115663034,0.161464424,-0.217846345,0.298067331,0.439461884,-0.009123276,1.601096589
510230.SH,金融ETF,国泰基金,20110331,股票型,被动指数型,上证180金融股指数,0.5,0.1,40.7,20210930,0.21673196,-0.064603241,0.890406396,-0.089456681,-0.050832151,0.218892287,-0.171052632,0.340889481,0.022537415,-0.103735853,1.309132276
161216.SZ,国投双债LOF,国投瑞银基金,20110329,债券型,债券型,标普中国可转债指数收益率*45%+中债企业债总全价指数收益率*45%+中债国债总指数收益率*10%,0.7,0.2,5.37,20210930,0.118574297,0.018669778,0.280289012,0.125671025,-0.004157496,0.025417485,0.078433721,0.082247485,0.048300537,0.089943514,1.236242952
161907.SZ,万家中证红利LOF,万家基金,20110317,股票型,被动指数型,中证红利指数收益率*95%+银行同业存款利率*5%,0.75,0.15,2.15,20210930,0.069202454,-0.079756713,0.523007856,0.270858921,-0.074544166,0.186647173,-0.168954593,0.201933936,0.093898643,0.225413356,1.800858896
161816.SZ,中证90LOF,银华基金,20110317,股票型,被动指数型,中证等权重90指数收益率*95%+商业银行人民币活期存款利率(税后)*5%,1,0.22,1.07,20210930,0.063342697,-0.131818782,0.450935646,0.082206144,-0.102800116,0.130237581,-0.274688171,0.389286165,0.418886235,-0.043127195,1.011032065
165511.SZ,信诚500LOF,中信保诚基金,20110211,股票型,被动指数型,中证500指数收益率*95%+金融同业存款利率*5%,1,0.22,2.41,20210930,-0.005571429,0.171670737,0.39664051,0.469669037,-0.11170181,0.047340461,-0.294800546,0.304981476,0.337678008,0.258791945,2.447877857
166009.SZ,中欧动力LOF,中欧基金,20110210,混合型,混合型,沪深300指数收益率*75%+中证全债指数收益率*25%,1.5,0.25,17.07,20210930,0.169501823,0.204155844,0.303796376,0.685593276,-0.025362177,0.148145165,-0.204265619,0.563649475,0.617441153,0.099291192,6.664379818
164808.SZ,工银四季LOF,工银瑞信基金,20110210,债券型,债券型,中债信用债(财富)总指数收益率*80%+中债国开行债券(1~3年)总财富指数收益率*20%,0.6,0.2,19.88,20210930,0.130101049,0.032585332,0.204246461,0.120929268,0.01048606,-0.004032997,0.074114976,0.062088037,0.0365689,0.070112142,1.003666838
510210.SH,上证指数ETF,富国基金,20110130,股票型,被动指数型,上证综合指数,0.5,0.1,5.34,20210930,0.06019979,-0.037317134,0.567289118,0.085209532,-0.096918301,0.087259011,-0.214428858,0.312532732,0.234526851,0.05448519,1.289643638
164902.SZ,交银添利LOF,交银施罗德基金,20110127,债券型,债券型,中债企业债总全价指数收益率*80%+中债国债总全价指数收益率*20%,0.6,0.2,48.92,20210930,0.143531828,-0.002603699,0.153299127,0.15001561,0.018121352,0.024484622,0.065102639,0.041508076,0.020349348,0.049302402,0.871162895
510220.SH,中小盘ETF,华泰柏瑞基金,20110126,股票型,被动指数型,上证中小盘指数,0.5,0.1,0.26,20210930,0.002869224,0.0676103,0.486459803,0.223835278,-0.170801675,0.101355774,-0.246349745,0.323788005,0.288683768,0.131718522,1.58867842
159906.SZ,深成长龙头ETF,大成基金,20101221,股票型,被动指数型,深证成长40价格指数,0.5,0.1,1.35,20210930,0.008287293,0.030136986,0.018617021,0.477806789,-0.189929329,0.133986928,-0.413064361,0.613747954,0.590263692,-0.029336735,1.102209945
165510.SZ,信诚四国LOF,中信保诚基金,20101217,股票型,积极配置型,标准普尔金砖四国(含香港)市场指数(总回报),1.75,0.3,0.12,20210930,0.078282828,-0.052693208,-0.097651422,-0.094520548,0.083207262,0.18575419,-0.177856302,0.142857143,0.027777778,-0.111793612,-0.087121212
161213.SZ,国投消费LOF,国投瑞银基金,20101216,股票型,被动指数型,中证下游消费与服务产业指数收益率*95%+银行活期存款利率(税后)*5%,0.6,0.13,0.38,20210930,0.011553273,0.148477157,0.209944751,0.335159817,-0.094391245,0.218277946,-0.255727554,0.450915141,0.506880734,-0.090563166,2.068035944
510150.SH,消费ETF,招商基金,20101208,股票型,被动指数型,上证消费80指数,0.5,0.1,8.13,20210930,0.066702674,0.129367089,0.199394755,0.290720493,-0.076093252,0.31054198,-0.23561742,0.421387126,0.810607158,-0.0727491,3.124716122
161815.SZ,抗通胀LOF,银华基金,20101206,股票型,主题型,标普高盛商品总指数收益率(S&P GSCI Commodity Total Return Index),1.8,0.35,0.64,20210930,-0.010514019,-0.075560803,-0.250319285,-0.264054514,0.104166667,-0.01048218,-0.086864407,0.16744186,-0.123505976,0.311363636,-0.325934579
166008.SZ,中欧强债LOF,中欧基金,20101202,债券型,债券型,中国债券总指数,0.7,0.2,4.21,20210930,0.051202092,0.048421053,0.175976634,0.123874573,0.017679558,0.025792439,0.075436739,0.055110979,0.02356794,-0.059229029,0.660715693
160617.SZ,鹏华丰润LOF,鹏华基金,20101202,债券型,债券型,中债综合指数收益率,0.2,0.1,8.04,20210930,0.082731707,0.020273923,0.188465954,0.104406629,0.021329565,-0.00401871,0.081374561,0.03943743,0.029864772,0.038317263,0.770697415
510170.SH,大宗商品ETF,国联安基金,20101126,股票型,被动指数型,上证大宗商品股票指数,0.6,0.1,2.64,20210930,0.049763395,-0.34869856,0.280419737,0.012031386,-0.077015851,0.193391824,-0.313467855,0.257301868,0.407532312,0.408546337,0.670040696
510190.SH,上证龙头ETF,华安基金,20101118,股票型,被动指数型,上证龙头企业指数,0.5,0.1,0.6,20210930,0.153627312,-0.106154019,0.433032355,0.202590356,-0.105152088,0.166653118,-0.262901316,0.25937466,0.18960069,0.013523305,1.079791788
