ts_code,name,management,found_date,fund_type,invest_type,benchmark,m_fee,c_fee,manager,net_asset,ann_date,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,all
960026.OF,博时特许价值R,博时基金,20160126,混合型,混合型,沪深300指数收益率*80%+中国债券总指数收益率*20%,1.5,0.25,曾鹏,0.0,20180930,,,,,0.006993006993007111,0.08531746031746039,-0.2943327239488117,,,,,-0.22877122877122866
002313.OF,泰达宏利新起点B,泰达宏利基金,20160125,混合型,灵活配置型,中证综合债指数收益率*70%+沪深300指数收益率*30%,0.6,0.25,师婧,0.0,20220930,,,,,0.029154518950437348,0.08687440982058554,-0.1711555169417898,0.30817610062893086,0.15144230769230774,0.06750173973556017,-0.09061277705345502,0.3556851311953354
002314.OF,泰达宏利新思路B,泰达宏利基金,20160125,混合型,灵活配置型,沪深300指数收益率*50%+中证综合债指数收益率*50%,0.6,0.25,刘洋,0.0,20220930,,,,,0.02819512195121966,0.09469589145080168,-0.21175348877524483,0.40712473059159876,0.34690415047684964,0.06045340487352693,-0.05581948112547854,0.6836313268292684
002273.OF,泰达宏利创益B,泰达宏利基金,20160125,混合型,灵活配置型,中证全债指数收益率+2%,0.7,0.17,李宇璐,0.0,20220930,,,,,0.029585798816568074,0.0833333333333333,-0.006189213085764717,0.24377224199288236,0.1359084406294708,0.08186397984886642,0.0064027939464494305,0.7051282051282052
673050.OF,西部利得新盈A,西部利得基金,20160122,混合型,灵活配置型,沪深300指数收益率*50%+中证全债指数收益率*50%,1.5,0.1,袁朔 陈保国,4.21,20220930,,,,,0.020000000000000018,0.017647058823529425,0.022157996146435363,0.06509433962264145,0.3259521700620019,0.27254509018036066,-0.210498687664042,0.504
002292.OF,诺安益鑫A,诺安基金,20160122,混合型,灵活配置型,沪深300指数*60%+中证全债指数*40%,1.5,0.25,陈衍鹏,0.39,20220930,,,,,0.0040000000000000036,0.028884462151394338,-0.056298449612403136,0.12394742246867943,0.25271813613522154,0.18459630953249223,-0.13852973771702998,0.3992
002210.OF,创金合信量化多因子A,创金合信基金,20160122,股票型,股票型,中证1000指数收益率*90%+银行人民币活期存款利率(税后)*10%,1.5,0.25,董梁 黄小虎,2.39,20220930,,,,,0.248,-0.0883814102564103,-0.22754438389875192,0.3199089874857792,0.4013101189450095,0.29388608684955114,-0.15802427267541364,0.77118014
501006.OF,汇添富中证精准医疗C,汇添富基金,20160121,股票型,被动指数型,中证精准医疗主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,0.75,0.1,吴振翔,4.61,20220930,,,,,0.0052000000000000934,-0.05551134102666143,-0.3027175057931325,0.5573176257362934,0.6632722335369996,-0.16215743440233235,-0.2850581112116361,0.027300000000000102
001709.OF,华富物联世界,华富基金,20160121,混合型,灵活配置型,沪深300指数收益率*50%+上证国债指数收益率*50%,1.5,0.25,陈奇,0.16,20220930,,,,,0.07699999999999996,0.05571030640668529,-0.1767810026385224,0.20512820512820495,0.7579787234042555,0.1704488149268785,-0.28780697975010777,0.653
519176.OF,浦银安盛消费升级C,浦银安盛基金,20160121,混合型,灵活配置型,中证内地消费主题指数*55%+中证全债指数*45%,1.5,0.25,杨富麟,1.06,20220930,,,,,0.1289865343727852,0.020087884494664175,-0.29969230769230776,0.5606326889279439,0.4943693693693693,0.2852298417483045,-0.24948695397244208,0.8143160878809355
002152.OF,华宝核心优势A,华宝基金,20160121,混合型,灵活配置型,沪深300指数收益率*55%+上证国债指数收益率*45%,1.5,0.25,郑英亮 钟奇,0.47,20220930,,,,,-0.013000000000000012,0.09726443768996958,-0.11357340720221606,0.4364583333333334,0.6773023930384338,0.007349762213575401,-0.20600858369098712,0.8500000000000001
001605.OF,国富沪港深成长精选,国海富兰克林基金,20160120,股票型,股票型,沪深300指数收益率*85%+中债国债总指数收益率(全价)*15%,1.5,0.25,徐成,27.46,20220930,,,,,-0.10199999999999998,0.2817371937639198,-0.16072980017376198,0.5598335067637878,0.6797865243495661,-0.008339952343129432,-0.29755706848217855,0.754
002230.OF,华夏大中华企业精选,华夏基金,20160120,混合型,灵活配置型,上证国债指数收益率*40%+富时中国(不含B股)全盘指数收益率*30%+富时中国A股自由流通全盘指数收益率*30%,1.8,0.35,常亚桥 黄芳,0.54,20220930,,,,,0.22999999999999998,0.18521527213647437,-0.2549691569568198,0.1985226223453371,0.5870570107858243,-0.26601941747572816,-0.2202380952380952,0.17900000000000005
001877.OF,宝盈国家安全战略沪港深A,宝盈基金,20160120,股票型,股票型,沪深300指数收益率*65%+中债综合指数收益率*20%+恒生综合指数收益率*15%,1.5,0.25,陈金伟,8.74,20220930,,,,,0.1140000000000001,-0.15709156193895885,-0.27156549520766765,0.32796486090775984,0.24145534729878704,0.6484014209591477,-0.30440170249447773,0.2910999999999999
002259.OF,鹏华健康环保,鹏华基金,20160120,混合型,灵活配置型,中证医药卫生指数收益率*40%+中证环保产业指数收益率*40%+中证综合债指数收益率*20%,1.5,0.25,蒋鑫,1.96,20220930,,,,,0.028000000000000025,0.25389105058365746,-0.24980605120248253,0.516028955532575,0.8526603001364258,0.017304860088365133,-0.21100253347810344,1.1800000000000002
002360.OF,前海开源清洁能源C,前海开源基金,20160118,混合型,灵活配置型,沪深300指数收益率*70%+中证全债指数收益率*30%,1.5,0.25,杨德龙,1.2,20220930,,,,,0.10470000000000002,0.0995745451253733,-0.07787931176422146,0.6532471654316577,0.15406767402230315,0.25951341183516957,-0.17186726125767654,1.22909517
002304.OF,平安安心灵活配置A,平安基金,20160115,混合型,灵活配置型,沪深300指数收益率*50%+中证全债指数收益率*50%,0.6,0.1,丁琳,0.29,20220930,,,,,0.008999999999999897,0.01684836471754225,0.002923976608187029,0.06731517509727619,0.48477943857090783,0.046344607451967286,-0.1972231549923735,0.36841341000000005
002132.OF,广发鑫享A,广发基金,20160115,混合型,灵活配置型,中证全债指数收益率*70%+沪深300指数收益率*30%,1.0,0.2,郑澄然,65.56,20220930,,,,,-0.051000000000000045,0.1433087460484721,-0.32534562211981566,0.5573770491803278,1.0929824561403512,0.3562447611064543,-0.14956736711990123,1.7519999999999998
001990.OF,中欧数据挖掘多因子A,中欧基金,20160113,混合型,灵活配置型,中证500指数收益率*95%+中债综合指数收益率*5%,1.5,0.25,曲径,6.03,20220930,,,,,0.10050000000000003,-0.005270331667423923,-0.193551333576909,0.5198537572254336,0.5692295239755236,0.22880461494150467,-0.23761105494032728,0.97135108
002296.OF,长城行业轮动A,长城基金,20160112,混合型,灵活配置型,沪深300指数收益率*55%+中债总财富指数收益率*45%,1.5,0.25,杨宇,26.87,20220930,,,,,0.020000000000000018,0.04313725490196082,0.006766917293232963,0.13398692810457513,0.19341292713050648,0.8099213467641783,-0.10334311744748985,1.3521999999999998
002293.OF,南方益和灵活配置,南方基金,20160111,混合型,灵活配置型,沪深300指数收益率*60%+上证国债指数收益率*40%,1.5,0.25,邹寅隆 黄春逢,1.12,20220930,,,,,0.02499999999999991,0.04780487804878064,-0.0018639328984156587,0.29822595704948657,0.6534090909090909,0.026490930444995314,-0.3362573099415204,0.5663
002339.OF,海富通安颐收益C,海富通基金,20160108,混合型,混合型,三年期银行定期存款利率(税后)+2%,1.0,0.25,夏妍妍 杜晓海,2.92,20220930,,,,,0.03664688427299695,0.09546300271933589,-0.021883982231512847,0.16641636946503696,0.12207238690697043,0.04981670321981435,-0.06332805263157053,0.42953372403560813
960024.OF,嘉实成长收益H,嘉实基金,20160107,混合型,成长收益复合型,上证A股指数,1.5,0.25,胡涛,0.01,20220930,,,,,-0.01101010101010103,0.1633132468593607,-0.24863915715539947,0.14709214861549244,0.689350132624779,-0.07071084498023696,-0.214148551407989,0.22348073737373741
002281.OF,建信裕利,建信基金,20160104,混合型,灵活配置型,沪深300指数收益率*65%+中债总财富(总值)指数收益率*35%,1.5,0.25,江映德,0.95,20220930,,,,,0.006999999999999895,0.0278053624627607,-0.1706280193236714,0.29779797273680525,0.6451207469252179,0.4520600272851295,-0.29441166522605133,0.8775
002310.OF,创金合信沪深300指数增强A,创金合信基金,20151231,股票型,增强指数型,沪深300指数收益率*95%+一年期人民币定期存款利率(税后)*5%,0.8,0.1,孙悦 董梁,2.01,20220930,,,,0.0,-0.04679999999999995,0.24590851867394034,-0.21762923051018687,0.42736346422807964,0.4168939653736558,-0.012873731699178883,-0.19519775723896646,0.49342427999999994
002311.OF,创金合信中证500指数增强A,创金合信基金,20151231,股票型,增强指数型,中证500指数收益率*95%+一年期人民币定期存款利率(税后)*5%,0.8,0.1,董梁 马超,2.28,20220930,,,,0.0,-0.07269999999999999,0.11258492397282438,-0.25828648962977324,0.3150398536521625,0.35453100158982515,0.1626489803403756,-0.1624425700050846,0.32746411
002315.OF,创金合信沪深300指数增强C,创金合信基金,20151231,股票型,增强指数型,沪深300指数收益率*95%+一年期人民币定期存款利率(税后)*5%,0.8,0.1,孙悦 董梁,2.04,20220930,,,,0.0,-0.0413,0.24658391571920316,-0.21845716198125836,0.4295980839220723,0.4154671701889136,-0.013959926631809203,-0.1959480062384651,0.49876078
002316.OF,创金合信中证500指数增强C,创金合信基金,20151231,股票型,增强指数型,中证500指数收益率*95%+一年期人民币定期存款利率(税后)*5%,0.8,0.1,董梁 马超,2.51,20220930,,,,0.0,-0.07320000000000004,0.11879585671126454,-0.25863066538090634,0.31187410586552206,0.35312778824229213,0.16146530148728844,-0.16329554302759341,0.32641418
960019.OF,招商行业领先H,招商基金,20151231,混合型,混合型,沪深300指数收益率*75%+中债综合全价(总值)指数收益率*25%,1.5,0.25,吴昊,2.8,20220930,,,,,,,,,,0.005365249690466323,-0.1215106732348111,-0.11679735864630619
001761.OF,广发安宏回报A,广发基金,20151230,混合型,灵活配置型,中证全债指数收益率*70%+沪深300指数收益率*30%,0.6,0.15,罗洋,25.69,20220930,,,,0.0,0.1259999999999999,0.09769094138543527,0.00485436893203884,0.13848631239935583,0.0374823196605376,0.023381049761417857,-0.05262520482248726,0.42229377999999995
001762.OF,广发安宏回报C,广发基金,20151230,混合型,灵活配置型,中证全债指数收益率*70%+沪深300指数收益率*30%,0.6,0.15,罗洋,0.55,20220930,,,,0.0,0.10000000000000009,0.09636363636363623,0.002487562189054821,0.13658940397350997,0.03495994173343048,0.0461646727656579,-0.05654969056908379,0.40253322999999996
002224.OF,中邮绝对收益策略,中邮基金,20151230,混合型,混合型,金融机构人民币一年期定期存款基准利率(税后)+2%,1.0,0.25,王高,0.56,20220930,,,,0.0,-0.08499999999999996,-0.05027322404371589,-0.02876869965477563,0.08185053380782925,0.15570175438596492,0.019924098671726665,-0.06976744186046507,0.0
001714.OF,工银瑞信文体产业A,工银瑞信基金,20151230,股票型,股票型,中证文体指数收益率*80%+中债综合财富(总值)指数收益率*20%,1.5,0.25,袁芳,82.5,20220930,,,,-0.0010000000000000009,0.15715715715715708,0.27681660899653987,-0.10162601626016254,0.5759507767722474,0.790584417394459,0.10335448750866653,-0.20323199098450315,2.28948513
002159.OF,东吴国企改革A,东吴基金,20151230,混合型,灵活配置型,中证国有企业改革指数*50%+中债综合指数*50%,1.5,0.25,周健,0.17,20220930,,,,0.0,0.04600000000000004,-0.05353728489483752,-0.16363636363636366,0.04468599033816429,0.2581502890173411,-0.08131948911145825,-0.14182836567313467,-0.14200000000000002
002213.OF,中海顺鑫,中海基金,20151230,混合型,灵活配置型,沪深300指数收益率*50%+中证全债指数收益率*50%,1.5,0.25,邱红丽,0.75,20220930,,,,0.0,0.0,0.03299999999999992,-0.21472868217054264,0.5266223318938927,0.7723326097846052,0.28790805030854005,-0.33758823744559446,0.8708663000000001
002197.OF,国泰鑫策略价值灵活,国泰基金,20151230,混合型,灵活配置型,沪深300指数收益率*50%+中证综合债指数收益率*50%,1.5,0.25,王琳,1.73,20220930,,,,0.0,0.0040000000000000036,0.028884462151394338,0.0048402710551792025,0.09517839922854389,0.2853746588007397,0.06891354980134266,-0.05793386311202258,0.47
001616.OF,嘉实环保低碳,嘉实基金,20151230,股票型,股票型,中证内地低碳经济主题指数收益率*80%+中证综合债券指数收益率*20%,1.5,0.25,姚志鹏,38.12,20220930,,,,0.0,0.16500000000000004,0.3313304721030042,-0.32946486137975495,0.533653846153846,1.136677115987461,0.19219483568075113,-0.3000246123554024,1.8439999999999999
002271.OF,招商安弘灵活配置,招商基金,20151229,混合型,灵活配置型,沪深300指数收益率*50%+中债综合指数收益率*50%,1.5,0.25,文仲阳,0.55,20220930,,,,0.0,0.016000000000000014,0.0344827586206898,0.03333333333333326,0.343963133640553,0.43039363598957614,-0.052258126378368006,-0.32886483205180084,0.3267
202213.OF,南方核心竞争,南方基金,20151229,混合型,混合型,沪深300指数收益率*50%+中证全债指数收益率*50%,1.5,0.25,卢玉珊,2.05,20220930,,,,0.0,-0.0030000000000000027,0.032096288866599716,0.016520894071914604,0.21540669856459338,0.5834973624124086,0.1503082736674621,-0.12988977739355953,1.013
002020.OF,国都创新驱动,国都证券,20151228,混合型,灵活配置型,沪深300指数收益率*80%+中国债券总指数收益率*20%,1.5,0.25,廖晓东,0.12,20220930,,,,0.0,0.04800000000000004,0.0972328244274808,-0.27124097747630227,0.5893006205250597,0.4839968785297193,-0.18148342751946936,-0.38239074811925905,-0.0008646399999999721
960000.OF,汇丰晋信大盘H,汇丰晋信基金,20151228,股票型,稳健增长型,沪深300指数*90%+同业存款利率*10%,1.5,0.25,黄立华,1.19,20220930,,,,-0.010600000000000054,0.0635738831615121,0.2791029174189871,-0.20696827873114937,0.4278355343261214,0.42479501475893733,-0.015376824271442326,-0.2828821246551643,0.5337000000000001
002085.OF,长盛互联网+,长盛基金,20151228,混合型,灵活配置型,沪深300指数收益率*50%+中证综合债指数收益率*50%,1.5,0.25,杨秋鹏,0.31,20220930,,,,0.0,-0.017000000000000015,0.21849593495934969,-0.21166666666666667,0.1974656810982048,0.2654320987654323,0.23344947735191635,-0.13050847457627124,0.5389999999999999
960041.OF,华泰柏瑞量化增强H,华泰柏瑞基金,20151225,混合型,混合型,"沪深300指数收益率*95%+2.5%(指年收益率,评价时按期间折算)",1.0,0.25,徐帅宇 田汉卿,16.96,20220930,,,,,,,,,,-0.006482027106658881,-0.16607354685646503,-0.1714790807307013
001740.OF,光大中国制造2025,光大保德信基金,20151223,混合型,灵活配置型,中证工业4.0指数收益率*50%+中证全债指数收益率*50%,1.5,0.25,崔书田 魏晓雪,10.24,20220930,,,,-0.0010000000000000009,0.04804804804804798,0.3992359121298951,-0.29167235494880545,0.3947581574636213,0.739489491533209,0.2893728708727227,-0.2978142071452643,1.27941343
002220.OF,南方瑞利,南方基金,20151223,混合型,灵活配置型,沪深300指数收益率*60%+上证国债指数收益率*40%,0.6,0.1,刘树坤 陈乐,2.47,20220930,,,,0.0,0.03400000000000003,0.05686653771760151,-0.14547118023787733,0.4340471092077086,0.3932357772136779,0.05477878463104862,-0.032308020591887775,0.90473008
002182.OF,东兴蓝海财富,东兴基金,20151223,混合型,灵活配置型,沪深300指数收益率*60%+中债综合指数收益率*40%,1.5,0.25,李晨辉,0.22,20220930,,,,-0.008000000000000007,-0.21774193548387094,0.048969072164948356,-0.28378378378378377,0.22126929674099488,0.2064606741573034,-0.016298020954598386,-0.15739644970414202,-0.28800000000000003
470021.OF,汇添富优选回报A,汇添富基金,20151222,混合型,灵活配置型,沪深300指数收益率*50%+中债综合指数收益率*50%,0.9,0.25,李威 赖中立,6.12,20220930,,,,0.0,0.0020000000000000018,0.1728271728271729,-0.2163543441226575,0.29488574537540796,0.5638655462184875,0.16603976356797417,-0.0032258064516129574,1.1629999999999998
001681.OF,新华积极价值,新华基金,20151221,混合型,灵活配置型,中证500指数收益率*60%+中国债券总指数收益率*40%,1.0,0.25,王永明,0.51,20220930,,,,-0.0020000000000000018,-0.04108216432865735,0.09508881922675035,-0.21660305343511457,0.5006090133982948,0.4943181818181818,0.2598587724063009,-0.4143312925756661,0.35840000000000005
001959.OF,华商乐享互联A,华商基金,20151218,混合型,灵活配置型,中证800指数收益率*65%+上证国债指数收益率*35%,1.5,0.25,周海栋,4.62,20220930,,,,0.008000000000000007,-0.13293650793650794,-0.025171624713958833,-0.39906103286384975,0.8417968749999999,0.7995758218451752,0.1561579257513258,0.11009174311926605,1.178
001985.OF,富国低碳新经济A,富国基金,20151218,混合型,混合型,中证800指数收益率*60%+中债综合全价指数收益率*40%,1.5,0.25,杨栋,22.2,20220930,,,,0.0040000000000000036,0.13047808764940239,0.2378854625550661,-0.2498220640569395,0.6347248576850095,0.8955938537434707,0.1692255199346258,-0.3306098634360614,1.55627848
519644.OF,银河智联主题,银河基金,20151217,混合型,灵活配置型,中证800指数收益率*70%+上证国债指数收益率*30%,1.5,0.25,郑巍山,0.9,20220930,,,,0.0029999999999998916,-0.14855433698903284,0.13466042154566743,-0.1795665634674922,0.7044025157232703,0.7690036900369003,0.20942845223195672,-0.11107278371852365,1.577
002172.OF,海富通新内需C,海富通基金,20151217,混合型,灵活配置型,MSCI中国A股指数*50%+上证国债指数*50%,1.2,0.25,张靖爽 陈林海,0.68,20220930,,,,0.0021629416005767062,0.043884892086331055,0.07167470709855263,-0.013393432066967116,0.1213800130633573,0.11737089365953404,0.0493697464316786,-0.09002335668372476,0.32071064888248013
002249.OF,招商境远,招商基金,20151215,混合型,灵活配置型,沪深300指数收益率*50%+中债综合指数收益率*50%,1.5,0.25,文仲阳 郭锐,1.53,20220930,,,,0.0009999999999998899,0.00999000999001,0.03076162215628104,-0.22710693031291995,0.5950577424562274,0.9165434021019854,0.03789909822081392,-0.17568784000626203,1.1061999999999999
001716.OF,工银瑞信新趋势A,工银瑞信基金,20151215,混合型,灵活配置型,一年期人民币定期存款基准利率(税后)*70%+中证800指数收益率*30%,1.0,0.25,何肖颉,6.35,20220930,,,,-0.0010000000000000009,0.019019019019019034,0.17878192534381132,-0.0925,0.2580348943985309,1.2131386861313866,0.274736147757256,-0.2514877102199225,1.8929999999999998
001997.OF,工银瑞信新趋势C,工银瑞信基金,20151215,混合型,灵活配置型,一年期人民币定期存款基准利率(税后)*70%+中证800指数收益率*30%,1.0,0.25,何肖颉,1.64,20220930,,,,-0.0010000000000000009,0.011011011011011021,0.13366336633663367,-0.09956331877729266,0.25121241513094095,1.1984496124031006,0.26692524682651625,-0.25577511828555527,1.674
001967.OF,华宝转型升级,华宝基金,20151215,混合型,灵活配置型,中证800指数收益率*55%+上证国债指数收益率*45%,0.75,0.15,徐欣 贺喆,0.53,20220930,,,,-0.0010000000000000009,-0.014014014014014026,0.14314720812182732,-0.2815275310834812,0.22496909765142142,0.3935418768920283,0.24040550325850837,-0.28312901342673674,0.22799999999999998
001521.OF,国寿安保成长优选,国寿安保基金,20151211,股票型,股票型,沪深300指数收益率*80%+中债综合指数收益率(全价)*20%,1.5,0.25,张琦 祁善斌,6.22,20220930,,,,0.0040000000000000036,0.029880478087649428,0.2596711798839458,-0.32458764863828166,0.4806052703316676,0.36378467129833375,0.2625598049419561,-0.21358094584973245,0.76510732
002157.OF,长盛盛世C,长盛基金,20151211,混合型,灵活配置型,沪深300指数收益率*50%+中证综合债指数收益率*50%,0.6,0.2,李琪 王远鸿,0.04,20220930,,,,0.0009999999999998899,0.018981018981019112,0.10225490196078436,-0.1928310949034956,0.24371143801652909,0.21713527075492053,0.033251226928169675,-0.06563855969407346,0.32625167999999993
001664.OF,平安鑫安A,平安基金,20151211,混合型,灵活配置型,中证全债指数收益率*60%+沪深300指数收益率*40%,0.6,0.1,刘杰,0.33,20220930,,,,0.0,-0.0010000000000000009,0.13913913913913903,-0.1054481546572934,0.06666666666666675,0.14269911504424784,0.03331719909648265,-0.053790303692716035,0.21199999999999997
002252.OF,融通成长30AB,融通基金,20151211,混合型,灵活配置型,沪深300指数收益率*50%+中债综合全价(总值)指数收益率*50%,1.5,0.25,范琨,1.56,20220930,,,,0.006999999999999895,-0.041708043694140946,0.05803108808290149,-0.1537708129285014,0.5358796296296297,0.688771665410701,0.03882195448460497,-0.11597938144329899,1.0579999999999998
002156.OF,长盛盛世A,长盛基金,20151211,混合型,灵活配置型,沪深300指数收益率*50%+中证综合债指数收益率*50%,0.6,0.2,李琪 王远鸿,2.29,20220930,,,,0.0009999999999998899,0.06993006993007,0.10578898225957045,-0.19116777843451824,0.24588577095730246,0.2203400392537843,0.03520782513939357,-0.06387745083349636,0.41136554999999997
001665.OF,平安鑫安C,平安基金,20151211,混合型,灵活配置型,中证全债指数收益率*60%+沪深300指数收益率*40%,0.6,0.1,刘杰,0.01,20220930,,,,0.0,-0.0050000000000000044,0.1356783919597989,-0.1097345132743362,0.06208955223880599,0.13818624695521847,0.029302823277635896,-0.05757696921231495,0.1785000000000001
002231.OF,华夏新趋势A,华夏基金,20151210,混合型,灵活配置型,沪深300指数收益率*50%+上证国债指数收益率*50%,0.6,0.1,董阳阳,3.5,20220930,,,,0.0020000000000000018,0.01576846307385233,0.08103855232100711,-0.02592794759825325,0.16427977024376583,0.0872756883584463,0.0352588177589073,-0.03162557247415889,0.35880482999999996
002232.OF,华夏新趋势C,华夏基金,20151210,混合型,灵活配置型,沪深300指数收益率*50%+上证国债指数收益率*50%,0.6,0.1,董阳阳,2.3,20220930,,,,0.0020000000000000018,0.014770459081836251,0.07602281667977985,-0.003747372269445199,,0.039781585004419924,0.03375843970952959,-0.03288559227063324,0.35507007
001849.OF,前海开源强势共识100强,前海开源基金,20151210,股票型,股票型,沪深300指数收益率*95%+银行活期存款利率(税后)*5%,1.5,0.25,陆琦,0.11,20220930,,,,-0.01200000000000001,-0.06781376518218618,0.0912052117263842,-0.20597014925373122,0.5100250626566416,0.408298755186722,0.06010606953447252,-0.26514730405780984,0.32200000000000006
001763.OF,广发多策略,广发基金,20151209,混合型,灵活配置型,沪深300指数*50%+中证全债指数*50%,1.5,0.25,林英睿,22.52,20220930,,,,-0.0030000000000000027,-0.0902708124373119,0.03528114663726562,-0.1299254526091587,0.21052631578947376,0.4226491405460061,0.26510305614783225,0.13314606741573026,1.017
002145.OF,诺安景鑫,诺安基金,20151208,混合型,灵活配置型,沪深300指数*60%+中证全债指数*40%,1.5,0.25,李玉良,0.5,20220930,,,,0.0009999999999998899,-0.004995004995004889,0.023718592964824075,-0.2520381102052844,0.38678749671657486,0.5175679515105597,0.3227034448327508,-0.1718801604151922,0.7552000000000001
001837.OF,前海开源沪港深蓝筹A,前海开源基金,20151208,混合型,灵活配置型,沪深300指数收益率*35%+恒生指数收益率(使用估值汇率折算)*35%+中证全债指数收益率*30%,1.5,0.25,曲扬,11.54,20220930,,,,-0.0020000000000000018,0.11723446893787574,0.3650224215246637,-0.2375164257555847,0.1842264475743351,0.5399495334129075,-0.041234294664435615,-0.3164910270459611,0.37458411
001910.OF,泰康新机遇,泰康基金,20151208,混合型,灵活配置型,沪深300指数收益率*60%+中债新综合财富(总值)指数收益率*40%,1.5,0.25,任慧娟 桂跃强 金宏伟,15.48,20220930,,,,-0.0010000000000000009,0.07707707707707714,0.17118959107806683,-0.20082520034912313,0.37405978746648144,0.5696283839262275,-0.1076502972118034,-0.172394005079885,0.60379009
001636.OF,万家瑞益C,万家基金,20151207,混合型,灵活配置型,沪深300指数收益率*50%+中证全债指数收益率*50%,0.7,0.2,章恒,3.41,20220930,,,,0.0007999999999999119,0.10321742605915285,0.06367753623188388,-0.0017032873445750314,0.19343003412969295,0.09308643740616276,0.06409837137811504,-0.04997234003319192,0.5456000000000001
001637.OF,嘉实量化精选,嘉实基金,20151207,股票型,股票型,中证500指数收益率*95%+中证综合债券指数收益率*5%,1.5,0.25,刘斌 龙昌伦,14.37,20220930,,,,0.004999999999999893,0.07064676616915441,0.028810408921933005,-0.2700993676603432,0.4368811881188118,0.36261843238587427,0.2379898862199746,-0.12252915496553478,0.71852665
001635.OF,万家瑞益A,万家基金,20151207,混合型,灵活配置型,沪深300指数收益率*50%+中证全债指数收益率*50%,0.7,0.2,章恒,1.56,20220930,,,,0.0008999999999999009,0.11379758217604169,0.07186434595370542,0.004102134784428738,0.19814861145859397,0.095009396533723,0.06629799135519963,-0.04816691505216095,0.5967
165527.OF,信诚新旺回报C,中信保诚基金,20151207,混合型,灵活配置型,一年期银行定期存款利率(税后)+3%,0.6,0.2,提云涛 杨立春,3.11,20220930,,,,0.0020000000000000018,0.02794411177644713,0.0758017492711371,-0.04697380307136409,0.1565464895635674,0.17637407711238706,0.06278080892608101,-0.017449663381442042,0.49743391000000003
002178.OF,嘉实新起点C,嘉实基金,20151204,混合型,灵活配置型,沪深300指数收益率*50%+中国债券总指数收益率*50%,0.6,0.2,刘宁,0.01,20220930,,,,-0.0020000000000000018,-0.03106212424849702,0.11995863495346432,-0.018467220683287183,0.030217186024551493,0.17873510540788273,0.07231726283048209,-0.02622342277012334,0.3428378999999999
960025.OF,嘉实研究精选H,嘉实基金,20151204,混合型,混合型,沪深300指数*95%+上证国债指数*5%,1.5,0.25,刘俣豪 肖觅 陈永,16.22,20220630,,,,,,,,,,-0.0007800312012481372,-0.18774395003903196,-0.1883775351014041
002233.OF,工银瑞信丰收回报C,工银瑞信基金,20151203,混合型,灵活配置型,中债综合指数收益率*70%+沪深300指数收益率*30%,0.5,0.1,何秀红 郭雪松,1.85,20220930,,,,0.006000000000000005,0.0,0.08648111332007949,0.01738334858188484,0.12050359712230206,0.3170144462279294,0.10907982937233397,-0.13516483516483516,0.5740000000000001
001607.OF,英大策略优选A,英大基金,20151202,混合型,灵活配置型,1年期银行定期存款利率(税后)+2%,0.6,0.25,张大铮 张媛 汤戈,0.57,20220930,,,,0.020000000000000018,0.07794117647058814,0.0823935976718807,-0.1479583263317089,0.5377137165959965,0.5241131582605331,0.17994710276623319,-0.15662061093136856,1.36515172
001838.OF,国投瑞银国家安全,国投瑞银基金,20151202,混合型,灵活配置型,沪深300指数收益率*60%+中债综合指数收益率*40%,1.5,0.25,李轩,27.4,20220930,,,,-0.006000000000000005,-0.0804828973843058,-0.14989059080962802,-0.26126126126126137,0.20209059233449478,0.9217391304347828,0.22473604826546006,-0.22742586822660107,0.25466038999999996
002165.OF,汇添富达欣C,汇添富基金,20151202,混合型,灵活配置型,沪深300指数收益率*50%+中债综合指数收益率*50%,0.6,0.1,胡奕,0.25,20220930,,,,0.0,0.020999999999999908,0.054848188050930516,-0.03714020427112352,0.08434617164898756,0.407857810106616,0.09833886725882265,-0.0018148818239130443,0.7356132
001915.OF,宝盈医疗健康沪港深,宝盈基金,20151202,股票型,股票型,申银万国医药生物行业指数收益率*70%+恒生综合指数收益率*20%+中证综合债券指数收益率*10%,1.5,0.25,姚艺,5.15,20220930,,,,0.010999999999999899,-0.1404549950544015,0.16570771001150736,-0.3356367226061203,0.7280832095096582,0.7970765262252792,-0.0933014354066985,-0.17097625329815308,0.571
001608.OF,英大策略优选C,英大基金,20151202,混合型,灵活配置型,1年期银行定期存款利率(税后)+2%,0.6,0.25,张大铮 张媛 汤戈,0.02,20220930,,,,0.018999999999999906,-0.06418056918547586,0.07811680822061447,-0.052324450496012406,0.5427467261904761,0.5182297695434928,0.17514977198966977,-0.1600119936294526,1.25286785
001443.OF,易方达瑞选I,易方达基金,20151202,混合型,灵活配置型,一年期人民币定期存款利率(税后)+2%,0.6,0.12,杨康,3.52,20220930,,,,0.0029999999999998916,0.0388833499501497,0.11026871401151632,0.025066989368138917,0.21343820726874113,0.28594771302010974,0.07689110219362844,-0.05709023722046169,0.8790181100000001
002207.OF,前海开源金银珠宝C,前海开源基金,20151202,混合型,灵活配置型,沪深300指数收益率*60%+中证全债指数收益率*40%,1.5,0.25,吴国清,6.72,20220930,,,,0.004999999999999893,0.13532338308457725,-0.15775635407537253,-0.154006243496358,0.2874692874692876,0.14790076335877864,-0.03740648379052382,0.04145077720207258,0.20599999999999996
