ts_code,name,management,custodian,fund_type,found_date,due_date,list_date,issue_date,delist_date,issue_amount,m_fee,c_fee,duration_year,p_value,min_amount,exp_return,benchmark,status,invest_type,type,trustee,purc_startdate,redm_startdate,market
161722.SZ,招商丰泰LOF,招商基金,中国银行,混合型,20150417,,20150722,20150413,,70.9414,0.6,0.15,,1.0,0.1,,中国人民银行公布金融机构人民币一年期存款基准利率+3%(单利年化),L,灵活配置型,契约型开放式,,20150527,20150518,E
502048.SH,上证50LOF,易方达基金,交通银行,股票型,20150415,,20150427,20150330,,13.287,1.0,0.2,,1.0,0.01,,上证50指数收益率*95%+活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20150427,20150427,E
165517.SZ,信诚双盈LOF,中信保诚基金,中国银行,债券型,20150414,,20150423,20150414,,2.6332,0.7,0.2,,1.0,,,中证综合债指数收益率,L,债券型,契约型开放式,,20150423,20150423,E
161224.SZ,国投新丝路LOF,国投瑞银基金,中国银河,混合型,20150410,,20150506,20150316,,9.5267,1.5,0.25,,1.0,0.001,,沪深300指数收益率*60%+中债综合指数收益率*40%,L,灵活配置型,契约型开放式,,20150506,20150506,E
166011.SZ,中欧盛世LOF,中欧基金,广发银行,混合型,20150331,,20150421,20150331,,27.8873,1.5,0.25,,1.0,,,沪深300指数收益率*75%+中证全债指数收益率*25%,L,混合型,契约型开放式,,20150401,20150401,E
161028.SZ,新能源车LOF,富国基金,中国建设银行,股票型,20150330,,20210118,20150312,,55.339,1.0,0.22,,1.0,0.01,,中证新能源汽车指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20150413,20150413,E
160221.SZ,有色金属LOF,国泰基金,中国建设银行,股票型,20150330,,20210120,20150316,,4.1657,1.0,0.22,,1.0,0.01,,国证有色金属行业指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20150415,20150415,E
161027.SZ,证券LOF,富国基金,中国建设银行,股票型,20150327,,20210118,20150316,,5.1668,1.0,0.22,,1.0,0.01,,中证全指证券公司指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20150410,20150410,E
162510.SZ,中小企业综指LOF,国联安基金,中国建设银行,股票型,20150323,,20150520,20150323,,0.1349,0.75,0.22,,1.0,,,中小企业综合指数收益率*95%+活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20150323,20150323,E
159940.SZ,金融ETF基金,广发基金,中国银行,股票型,20150323,,20150417,20150225,,5.7906,0.5,0.1,,1.0,0.1,,中证全指金融地产指数,L,被动指数型,契约型开放式,,20150417,20150417,E
162105.SZ,金鹰持久增利LOF,金鹰基金,中国邮政储蓄银行,债券型,20150309,,20150320,20150309,,2.3784,0.7,0.2,,1.0,,,中国债券综合指数(财富)增长率*95%+沪深300指数增长率*5%,L,债券型,契约型开放式,,20150320,20150320,E
161716.SZ,招商双债LOF,招商基金,中国农业银行,债券型,20150302,,20150316,20150302,,5.511,0.6,0.2,,1.0,,,中债综合指数收益率*60%+天相可转债指数收益率*40%,L,债券型,契约型开放式,,20150316,20150316,E
512990.SH,MSCIA股ETF,华夏基金,中国银行,股票型,20150212,,20150325,20150119,,41.3657,0.5,0.1,,1.0,0.1,,MSCI中国A股国际通指数收益率,L,被动指数型,契约型开放式,,20150325,20150325,E
161222.SZ,国投瑞利LOF,国投瑞银基金,中国银行,混合型,20150205,,20150504,20150119,,19.3336,1.5,0.25,,1.0,0.1,,沪深300指数收益率*50%+中债综合指数收益率*50%,L,灵活配置型,契约型开放式,,20160823,20160823,E
169102.SZ,东方红睿阳定开,东证资管,中国光大银行,混合型,20150119,,20150731,20141222,,5.3048,1.5,0.25,,1.0,0.1,,沪深300指数收益率*60%+恒生指数收益率*20%+中国债券总指数收益率*20%,L,灵活配置型,契约型开放式,,20190102,20180119,E
159939.SZ,信息技术ETF,广发基金,中国银行,股票型,20150108,,20150205,20141215,,3.5483,0.5,0.1,,1.0,0.1,,中证全指信息技术指数,L,被动指数型,契约型开放式,,20150205,20150205,E
160919.SZ,产业升级LOF,大成基金,中国农业银行,股票型,20141226,,20150109,20141226,,30.0,1.5,0.25,,1.0,,,沪深300指数收益率*80%+中证综合债券指数收益率*20%,L,股票型,契约型开放式,,20150109,20150109,E
159005.SZ,汇添富快钱ETF,汇添富基金,中国工商银行,货币市场型,20141223,,20150113,20141215,,2.5294,0.15,0.05,,100.0,0.1,,活期存款利率(税后),L,货币型,契约型开放式,,20150113,20150113,E
513660.SH,恒生ETF,华夏基金,中国农业银行,股票型,20141223,,20150126,20141209,,8.7833,0.5,0.1,,1.0,0.1,,(人民币/港币汇率*恒生指数)收益率,L,被动指数型,契约型开放式,,20150126,20150126,E
513600.SH,恒生指数ETF,南方基金,中国工商银行,股票型,20141223,,20150126,20141209,,2.8696,0.5,0.1,,1.0,0.1,,恒生指数(使用估值汇率调整),L,被动指数型,契约型开放式,,20150126,20150126,E
161026.SZ,国企改革LOF,富国基金,中国农业银行,股票型,20141217,,20210119,20141128,,24.399,1.0,0.22,,1.0,0.001,,中证国有企业改革指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20141230,20141230,E
166401.SZ,稳健增利LOF,浦银安盛基金,上海银行,债券型,20141215,,20150108,20141215,,11.9462,0.3,0.1,,1.0,,,中证全债指数,L,债券型,契约型开放式,,20150108,20150108,E
160629.SZ,传媒LOF,鹏华基金,中国建设银行,股票型,20141211,,20210118,20141124,,2.9956,1.0,0.22,,1.0,0.1,,中证传媒指数收益率*95%+商业银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20141217,20141217,E
160618.SZ,鹏华丰泽LOF,鹏华基金,中国邮政储蓄银行,债券型,20141208,,20141225,20141208,,14.1564,0.7,0.2,,1.0,,,中债总指数收益率,L,债券型,契约型开放式,,20150106,20150106,E
511810.SH,理财金货币ETF,南方基金,中国农业银行,货币市场型,20141205,,20150105,20141117,,35.5614,0.3,0.1,,100.0,0.1,,同期中国人民银行公布的七天通知存款利率(税后),L,货币型,契约型开放式,,20150105,20150105,E
159938.SZ,医药卫生ETF,广发基金,中国银行,股票型,20141201,,20150108,20141103,,4.7328,0.5,0.1,,1.0,0.1,,中证全指医药卫生指数,L,被动指数型,契约型开放式,,20150108,20150108,E
165522.SZ,TMTLOF,中信保诚基金,中国建设银行,股票型,20141128,,20210203,20141110,,2.8655,1.0,0.22,,1.0,0.1,,中证TMT产业主题指数收益率*95%+金融同业存款利率*5%,L,被动指数型,契约型开放式,,20141222,20141222,E
511860.SH,保证金货币ETF,博时基金,中国建设银行,货币市场型,20141125,,20141209,20141117,,15.0604,0.3,0.09,,100.0,0.1,,七天通知存款利率(税后),L,货币型,契约型开放式,,20141209,20141209,E
164208.SZ,天弘丰利LOF,天弘基金,中国邮政储蓄银行,债券型,20141124,,20141203,20141124,,8.6086,0.3,0.1,,1.0,,,中债综合指数,L,债券型,契约型开放式,,20141205,20141205,E
511800.SH,易方达货币ETF,易方达基金,中国银行,货币市场型,20141121,,20141208,,,,0.33,0.1,,100.0,,,活期存款利率(税后),L,货币型,契约型开放式,,20141124,20141124,E
511220.SH,城投债ETF,海富通基金,中国银行,债券型,20141113,,20141216,20141017,,66.8781,0.3,0.1,,1.0,0.1,,上证城投债指数收益率,L,被动指数型,契约型开放式,,20141216,20141216,E
160630.SZ,国防LOF,鹏华基金,中国建设银行,股票型,20141113,,20210118,20141027,,3.9582,1.0,0.22,,1.0,0.1,,中证国防指数收益率*95%+商业银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20141119,20141119,E
161720.SZ,证券基金LOF,招商基金,中国银行,股票型,20141113,,20210122,20141020,,3.5911,1.0,0.2,,1.0,0.1,,中证全指证券公司指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,L,被动指数型,契约型开放式,,20141128,20141128,E
160813.SZ,长盛同盛LOF,长盛基金,中国银行,混合型,20141105,,20141226,20141117,,43.5349,1.5,0.25,,1.0,0.01,,沪深300指数收益率*50%+中证综合债指数收益率*50%,L,灵活配置型,契约型开放式,,20141226,20141226,E
160222.SZ,食品LOF,国泰基金,中国农业银行,股票型,20141023,,20210120,20140915,,4.5895,1.0,0.2,,1.0,0.01,,国证食品饮料行业指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20141105,20141105,E
169101.SZ,东方红睿丰LOF,东证资管,招商银行,混合型,20140919,,20150306,20140825,,16.1016,1.5,0.25,,1.0,0.1,,沪深300指数收益率*70%+中国债券总指数收益率*30%,L,灵活配置型,契约型开放式,,20170919,20170919,E
160628.SZ,地产LOF,鹏华基金,中国建设银行,股票型,20140912,,20210118,20140821,,2.586,1.0,0.22,,1.0,0.1,,中证800地产指数收益率*95%+商业银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20140918,20140918,E
161025.SZ,互联网LOF,富国基金,招商证券,股票型,20140902,,20210118,20140813,,4.099,1.0,0.12,,1.0,0.01,,中证移动互联网指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20140912,20140912,E
159937.SZ,黄金ETF基金,博时基金,中国银行,商品型,20140813,,20140901,20140804,,2.9217,0.5,0.1,,1.0,0.1,,黄金现货实盘合约AU99.99收益率,L,黄金现货合约,契约型开放式,,20140901,20140901,E
513030.SH,德国ETF,华安基金,招商银行,股票型,20140808,,20140905,20140714,,3.3778,0.8,0.2,,1.0,0.1,,德国DAX指数(DAX Index)收益率(经汇率调整后的总收益指数收益率),L,被动指数型,契约型开放式,,20140905,20140905,E
163115.SZ,申万军工LOF,申万菱信基金,中国农业银行,股票型,20140724,,20210125,20140630,,3.9248,1.0,0.22,,1.0,0.1,,中证军工指数收益率*95%+银行同业存款利率*5%,L,被动指数型,契约型开放式,,20140811,20140811,E
512220.SH,科技ETF150,景顺长城基金,中国银行,股票型,20140718,,20140819,20140623,,5.9397,0.5,0.1,,1.0,0.1,,中证科技传媒通信150指数,L,被动指数型,契约型开放式,,20140819,20140819,E
160133.SZ,南方天元LOF,南方基金,中国工商银行,股票型,20140703,,20140825,20140717,,28.1143,1.5,0.25,,1.0,0.1,,沪深300指数收益率*80%+上证国债指数收益率*20%,L,股票型,契约型开放式,,20140825,20140825,E
512070.SH,证券保险ETF,易方达基金,中国建设银行,股票型,20140626,,20140718,20140609,,5.5616,0.5,0.1,,1.0,0.1,,沪深300非银行金融指数,L,被动指数型,契约型开放式,,20140718,20140718,E
512640.SH,金融地产ETF基金,嘉实基金,中国银行,股票型,20140620,,20140725,20140519,,2.3924,0.5,0.1,,1.0,0.1,,中证金融地产指数收益率,L,被动指数型,契约型开放式,,20140725,20140725,E
512610.SH,医药卫生ETF基金,嘉实基金,中国银行,股票型,20140613,,20140725,20140519,,4.5964,0.5,0.1,,1.0,0.1,,中证医药卫生指数收益率,L,被动指数型,契约型开放式,,20140725,20140725,E
512600.SH,必选消费ETF,嘉实基金,中国银行,股票型,20140613,,20140725,20140519,,2.3695,0.5,0.1,,1.0,0.1,,中证主要消费指数收益率,L,被动指数型,契约型开放式,,20140725,20140725,E
160513.SZ,稳健债LOF,博时基金,招商银行,债券型,20140610,,20140701,20140610,,7.9962,0.6,0.15,,1.0,,,中证全债指数收益率,L,债券型,契约型开放式,,20140701,20140701,E
161908.SZ,万家添利LOF,万家基金,中国邮政储蓄银行,债券型,20140603,,20140616,20140603,,12.0617,0.7,0.2,,1.0,,,中国债券总指数,L,债券型,契约型开放式,,20140606,20140606,E
159936.SZ,可选消费ETF,广发基金,中国银行,股票型,20140603,,20140625,20140505,,8.3816,0.5,0.1,,1.0,0.1,,中证全指可选消费指数,L,被动指数型,契约型开放式,,20140625,20140625,E
163114.SZ,申万环保LOF,申万菱信基金,中国农业银行,股票型,20140530,,20201109,20140505,,5.8776,1.0,0.22,,1.0,0.1,,中证环保产业指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20140616,20140616,E
161015.SZ,富国天盈LOF,富国基金,中国工商银行,债券型,20140523,,20140604,20140523,,18.1948,0.7,0.2,,1.0,,,中债综合指数,L,债券型,契约型开放式,,20140604,20140604,E
160626.SZ,信息LOF,鹏华基金,中国建设银行,股票型,20140505,,20210118,20140403,,4.1902,1.0,0.22,,1.0,0.1,,中证信息技术指数收益率*95%+商业银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20140509,20140509,E
160625.SZ,证保LOF,鹏华基金,中国建设银行,股票型,20140505,,20210118,20140403,,3.8853,1.0,0.22,,1.0,0.1,,中证800证券保险指数收益率*95%+商业银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20140509,20140509,E
161505.SZ,银河通利债券LOF,银河基金,北京银行,债券型,20140425,,20140523,20140425,,8.2746,0.7,0.2,,1.0,,,中债综合全价指数,L,债券型,契约型开放式,,20140523,20140523,E
160918.SZ,中小盘LOF,大成基金,中国银行,混合型,20140410,,20140430,20140410,,,1.5,0.25,,1.0,,,中证700指数收益率*60%+恒生指数收益率*20%+中证综合债券指数收益率*20%,L,混合型,契约型开放式,,20140430,20140430,E
161831.SZ,恒生国企LOF,银华基金,中国建设银行,股票型,20140409,,20150413,20140310,,1.4898,1.0,0.28,,1.0,0.1,,人民币/港币汇率*恒生中国企业指数收益率*95%+人民币活期存款收益率(税后)*5%,L,被动指数型,契约型开放式,,20140512,20140512,E
160812.SZ,长盛同益LOF,长盛基金,中国工商银行,混合型,20140404,,20140604,20140414,,26.8829,1.5,0.25,,1.0,0.01,,沪深300指数收益率*50%+中证综合债指数收益率*50%,L,灵活配置型,契约型开放式,,20140604,20140604,E
161024.SZ,军工LOF,富国基金,中国建设银行,股票型,20140404,,20210118,20140317,,7.6946,1.0,0.22,,1.0,0.01,,中证军工价格指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20140416,20140416,E
163113.SZ,申万证券LOF,申万菱信基金,中国工商银行,股票型,20140313,,20210125,20140224,,5.182,1.0,0.22,,1.0,0.1,,中证申万证券行业指数收益率*95%+银行同业存款利率*5%,L,被动指数型,契约型开放式,,20140331,20140331,E
164705.SZ,恒生LOF,汇添富基金,中国农业银行,股票型,20140306,,20150413,20140124,,12.7063,0.8,0.25,,1.0,0.1,,经人民币汇率调整的恒生指数收益率*95%+商业银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20140408,20140408,E
161811.SZ,沪深300LOF银华,银华基金,中国建设银行,股票型,20140107,,20201215,20140107,,2.3329,1.0,0.22,,1.0,,,沪深300指数收益率*95%+商业银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20140121,20140121,E
160220.SZ,国泰民益LOF,国泰基金,宁波银行,混合型,20131230,,20140116,20131218,,14.8855,0.7,0.25,,1.0,0.01,,沪深300指数收益率*50%+中债综合指数收益率*50%,L,灵活配置型,契约型开放式,,20140103,20140103,E
159935.SZ,景顺中证500ETF,景顺长城基金,中国银行,股票型,20131226,,20140121,20131203,,5.1257,0.5,0.1,,1.0,0.1,,中证500指数,L,被动指数型,契约型开放式,,20140121,20140121,E
165521.SZ,金融LOF,中信保诚基金,中国建设银行,股票型,20131220,,20210203,20131125,,2.3668,1.0,0.22,,1.0,0.1,,中证800金融价格指数收益率*95%+金融同业存款利率*5%,L,被动指数型,契约型开放式,,20140122,20140122,E
513500.SH,标普500ETF,博时基金,中国工商银行,股票型,20131205,,20140115,20131104,,5.6504,0.6,0.25,,1.0,0.1,,"标普500指数(S&P 500 Index(NTR,Net total Return))(经估值汇率调整,以人民币计价)",L,被动指数型,契约型开放式,,20140115,20140115,E
512120.SH,医药50ETF,华安基金,中国建设银行,股票型,20131204,,20140106,20131108,,2.7125,0.5,0.1,,1.0,0.1,,中证细分医药产业主题指数收益率,L,被动指数型,契约型开放式,,20140106,20140106,E
159934.SZ,黄金ETF,易方达基金,中国工商银行,商品型,20131129,,20131216,20131028,,5.0042,0.5,0.1,,1.0,0.1,,上海黄金交易所Au99.99现货实盘合约收盘价,L,黄金现货合约,契约型开放式,,20131216,20131216,E
510680.SH,上证50ETF基金,万家基金,华夏银行,股票型,20131031,,20131202,20131014,,5.0072,0.5,0.1,,1.0,0.1,,上证50指数,L,被动指数型,契约型开放式,,20131202,20131202,E
512010.SH,医药ETF,易方达基金,中国建设银行,股票型,20130923,,20131028,20130826,,5.2117,0.5,0.1,,1.0,0.1,,沪深300医药卫生指数,L,被动指数型,契约型开放式,,20131028,20131028,E
159933.SZ,国投金融地产ETF,国投瑞银基金,中国工商银行,股票型,20130917,,20131016,20130828,,5.7498,0.6,0.13,,1.0,0.1,,沪深300金融地产指数,L,被动指数型,契约型开放式,,20131016,20131016,E
161022.SZ,创业板指数LOF,富国基金,中国建设银行,股票型,20130912,,20210119,20130812,,3.1542,1.0,0.22,,1.0,0.1,,创业板指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20130923,20130923,E
159932.SZ,中证500深ETF,大成基金,中国银行,股票型,20130912,,20131021,20130819,,3.3351,0.5,0.1,,1.0,0.1,,中证500深市价格指数,L,被动指数型,契约型开放式,,20131021,20131021,E
165520.SZ,有色LOF,中信保诚基金,中国银行,股票型,20130830,,20210203,20130805,,2.4495,1.0,0.22,,1.0,0.1,,中证800有色金属指数收益率*95%+金融同业存款利率*5%,L,被动指数型,契约型开放式,,20130918,20130918,E
160219.SZ,医药LOF,国泰基金,中国农业银行,股票型,20130829,,20210120,20130805,,5.0066,1.0,0.2,,1.0,0.1,,国证医药卫生行业指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20130911,20130911,E
159928.SZ,消费ETF,汇添富基金,中国工商银行,股票型,20130823,,20130916,20130715,,7.9466,0.5,0.1,,1.0,0.1,,中证主要消费指数,L,被动指数型,契约型开放式,,20130916,20130916,E
159931.SZ,金融ETF,汇添富基金,中国工商银行,股票型,20130823,,20130916,20130715,,7.4783,0.5,0.1,,1.0,0.1,,中证金融地产指数,L,被动指数型,契约型开放式,,20130916,20130916,E
159929.SZ,医药ETF,汇添富基金,中国工商银行,股票型,20130823,,20130916,20130715,,11.972,0.5,0.1,,1.0,0.1,,中证医药卫生指数,L,被动指数型,契约型开放式,,20130916,20130916,E
159930.SZ,能源ETF,汇添富基金,中国工商银行,股票型,20130823,,20130916,20130715,,3.844,0.5,0.1,,1.0,0.1,,中证能源指数,L,被动指数型,契约型开放式,,20130916,20130916,E
160515.SZ,安丰18定开,博时基金,浦发银行,债券型,20130822,,20131017,20130729,,2.476,0.6,0.18,,1.0,0.05,,1年期定期存款利率(税后)*150%,L,债券型,契约型开放式,,20150225,20150225,E
165519.SZ,医药生物科技LOF,中信保诚基金,中国银行,股票型,20130816,,20210203,20130722,,3.372,1.0,0.22,,1.0,0.1,,中证800制药与生物科技指数收益率*95%+金融同业存款利率*5%,L,被动指数型,契约型开放式,,20130906,20130906,E
518880.SH,黄金ETF,华安基金,中国建设银行,商品型,20130718,,20130729,20130624,,12.0849,0.5,0.1,,1.0,0.1,,国内黄金现货价格收益率,L,黄金现货合约,契约型开放式,,20130729,20130729,E
518800.SH,黄金基金ETF,国泰基金,中国工商银行,商品型,20130718,,20130729,20130624,,4.1034,0.5,0.1,,1.0,0.1,,上海黄金交易所挂盘交易的Au99.99合约,L,黄金现货合约,契约型开放式,,20130729,20130729,E
159003.SZ,招商快线ETF,招商基金,平安银行,货币市场型,20130517,,20141020,20130513,,14.4557,0.2,0.08,,100.0,0.1,,人民币活期存款基准利率(税后),L,货币型,契约型开放式,,20130607,20130607,E
159926.SZ,国债ETF,嘉实基金,中国银行,债券型,20130510,,20130805,20130417,,6.4189,0.3,0.1,,1.0,0.1,,中证金边中期国债指数,L,被动指数型,契约型开放式,,20130619,20130805,E
162715.SZ,广发聚源LOF,广发基金,中国农业银行,债券型,20130508,,20130710,20130415,,7.7678,0.3,0.1,,1.0,0.1,,中债总全价指数收益率,L,债券型,契约型开放式,,20140508,20140508,E
161911.SZ,万家强化收益定开,万家基金,华夏银行,债券型,20130507,,20130801,20130408,,2.5064,0.7,0.2,,1.0,0.01,,三年期银行定期存款收益率(税后),L,债券型,契约型开放式,,20160509,20160509,E
513100.SH,纳指ETF,国泰基金,中国建设银行,股票型,20130425,,20130515,20130415,,2.6762,0.6,0.2,,1.0,0.1,,纳斯达克100指数(Nasdaq-100 Index)收益率(经汇率调整后的总收益指数收益率),L,被动指数型,契约型开放式,,20130515,20130515,E
510510.SH,中证500ETF基金,广发基金,中国工商银行,股票型,20130411,,20130524,20130318,,4.2504,0.5,0.1,,1.0,0.1,,中证500指数,L,被动指数型,契约型开放式,,20130524,20130524,E
511880.SH,银华日利ETF,银华基金,中国建设银行,货币市场型,20130401,,20130418,20130318,,22.0104,0.3,0.09,,100.0,0.1,,活期存款利率(税后),L,货币型,契约型开放式,,20130418,20130418,E
159001.SZ,货币ETF,易方达基金,交通银行,货币市场型,20130329,,20141020,20130325,,10.7887,0.2,0.08,,100.0,0.1,,活期存款基准利率*(1-利息税税率),L,货币型,契约型开放式,,20130418,20130418,E
510650.SH,金融地产ETF,华夏基金,中国建设银行,股票型,20130328,,20130508,20130225,,10.9645,0.5,0.1,,1.0,0.1,,上证金融地产行业指数,L,被动指数型,契约型开放式,,20130508,20130508,E
510660.SH,医药卫生ETF,华夏基金,中国建设银行,股票型,20130328,,20130508,20130225,,11.7788,0.5,0.1,,1.0,0.1,,上证医药卫生行业指数,L,被动指数型,契约型开放式,,20130508,20130508,E
510630.SH,消费ETF基金,华夏基金,中国建设银行,股票型,20130328,,20130508,20130225,,5.9309,0.5,0.1,,1.0,0.1,,上证主要消费行业指数,L,被动指数型,契约型开放式,,20130508,20130508,E
163210.SZ,诺安纯债定开,诺安基金,中国工商银行,债券型,20130327,,20130624,20130228,,6.873,0.7,0.2,,1.0,0.1,,三年期定期存款收益率(税后),L,债券型,契约型开放式,,20160328,20160328,E
165313.SZ,建信优势LOF,建信基金,交通银行,混合型,20130319,,20130403,20130319,,,1.25,0.25,,1.0,,,沪深300指数收益率*75%+中国债券总指数收益率*25%,L,混合型,契约型开放式,,20130403,20130403,E
510310.SH,沪深300ETF易方达,易方达基金,中国建设银行,股票型,20130306,,20130325,20130218,,11.0431,0.15,0.05,,1.0,0.1,,沪深300指数,L,被动指数型,契约型开放式,,20130325,20130325,E
511010.SH,国债ETF,国泰基金,中国建设银行,债券型,20130305,,20130325,20130221,,54.2363,0.3,0.1,,1.0,0.1,,上证5年期国债指数收益率,L,被动指数型,契约型开放式,,20130325,20130325,E
160212.SZ,国泰估值LOF,国泰基金,中国工商银行,混合型,20130219,,20130227,20130219,,8.4311,1.5,0.25,,1.0,,,沪深300指数收益率*80%+中证全债指数收益率*20%,L,混合型,契约型开放式,,20130227,20130227,E
159925.SZ,沪深300ETF南方,南方基金,中国工商银行,股票型,20130218,,20130411,20130225,,39.592,0.5,0.1,,1.0,0.1,,沪深300指数,L,被动指数型,契约型开放式,,20130411,20130411,E
159923.SZ,中证100ETF,大成基金,中国银行,股票型,20130207,,20130305,20130121,,3.9929,0.5,0.1,,1.0,0.1,,中证100指数,L,被动指数型,契约型开放式,,20130305,20130305,E
510500.SH,中证500ETF,南方基金,中国农业银行,股票型,20130206,,20130315,20130110,,11.4755,0.5,0.1,,1.0,0.1,,中证500指数,L,被动指数型,契约型开放式,,20130315,20130315,E
160218.SZ,房地产LOF,国泰基金,中国银行,股票型,20130206,,20210120,20130114,,3.2081,1.0,0.2,,1.0,5.0,,国证房地产行业指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20130226,20130304,E
159922.SZ,中证500ETF嘉实,嘉实基金,中国建设银行,股票型,20130206,,20130315,20130107,,31.0873,0.15,0.05,,1.0,0.1,,中证500指数,L,被动指数型,契约型开放式,,20130315,20130315,E
511990.SH,华宝添益ETF,华宝基金,中国建设银行,货币市场型,20121227,,20130128,20121219,,18.0263,0.35,0.09,,100.0,0.1,,同期七天通知存款利率(税后),L,货币型,契约型开放式,,20130128,20130128,E
510330.SH,300ETF基金,华夏基金,中国工商银行,股票型,20121225,,20130116,20121217,,6.0281,0.5,0.1,,1.0,0.1,,沪深300指数,L,被动指数型,契约型开放式,,20130116,20130116,E
163415.SZ,兴全商业模式LOF,兴证全球基金,中国光大银行,混合型,20121218,,20130201,20121112,,5.4611,1.5,0.25,,1.0,0.1,,沪深300指数*80%+中证国债指数*20%,L,混合型,契约型开放式,,20130201,20130201,E
166902.SZ,民生增利定开,民生加银基金,中国建设银行,债券型,20121115,,20130130,20121009,,10.1295,0.7,0.2,,1.0,0.1,,中国债券综合指数收益率,L,债券型,契约型开放式,,20151116,20151116,E
161119.SZ,易方达新综债LOF,易方达基金,中国农业银行,债券型,20121108,,20130109,20120928,,7.3451,0.3,0.1,,1.0,0.1,,中债-新综合指数,L,被动指数型,契约型开放式,,20121207,20130109,E
160621.SZ,鹏华丰和LOF,鹏华基金,招商银行,债券型,20121105,,20130109,20121015,,9.8683,0.8,0.2,,1.0,0.1,,中债综合指数收益率,L,债券型,契约型开放式,,20151105,20151105,E
160620.SZ,资源LOF,鹏华基金,中国工商银行,股票型,20120927,,20210118,20120827,,1.7897,1.0,0.22,,1.0,5.0,,中证A股资源产业指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20121019,20121019,E
510440.SH,500沪市ETF,大成基金,中国银行,股票型,20120824,,20121008,20120730,,5.4106,0.5,0.1,,1.0,0.1,,中证500沪市指数,L,被动指数型,契约型开放式,,20121008,20121008,E
161820.SZ,银华纯债LOF,银华基金,中国工商银行,债券型,20120809,,20120905,20120709,,19.4487,0.3,0.2,,1.0,0.1,,中债综合指数(全价),L,债券型,契约型开放式,,20120910,20120910,E
159920.SZ,恒生ETF,华夏基金,中国银行,股票型,20120809,,20121022,20120709,,35.8556,0.6,0.15,,1.0,0.1,,(人民币/港币汇率*恒生指数)收益率,L,被动指数型,契约型开放式,,20121022,20121022,E
510900.SH,H股ETF,易方达基金,交通银行,股票型,20120809,,20121022,20120709,,16.1654,0.6,0.15,,1.0,0.1,,恒生中国企业指数,L,被动指数型,契约型开放式,,20121022,20121022,E
160916.SZ,优选LOF,大成基金,中国银行,混合型,20120727,,20121228,20120806,,35.729,1.25,0.25,,1.0,0.1,,沪深300指数收益率*80%+中证综合债券指数收益率*20%,L,混合型,契约型开放式,,20120917,20120917,E
164702.SZ,汇添富季季红定开,汇添富基金,中国建设银行,债券型,20120726,,20121025,20120614,,6.2197,0.6,0.2,,1.0,0.1,,银行三年期定期存款利率(税后)+1%,L,债券型,契约型开放式,,20150727,20150727,E
164810.SZ,工银纯债定开,工银瑞信基金,交通银行,债券型,20120621,,20120920,20120521,,48.0881,0.6,0.2,,1.0,0.1,,三年期银行定期存款收益率(税后),L,债券型,契约型开放式,,20150623,20150623,E
161117.SZ,易基永旭添利定开,易方达基金,中国工商银行,债券型,20120619,,20120718,20120604,,16.8531,0.4,0.1,,1.0,0.1,,两年期银行定期存款收益率(税前)+0.5%,L,债券型,契约型开放式,,20140619,20140619,E
163821.SZ,沪深300等权LOF,中银基金,招商银行,股票型,20120517,,20120713,20120409,,14.908,0.75,0.15,,1.0,0.1,,沪深300等权重指数收益率*95%+同期银行活期存款利率*5%,L,被动指数型,契约型开放式,,20120713,20120713,E
160128.SZ,南方金利定开,南方基金,中国工商银行,债券型,20120517,,20120716,20120411,,9.5365,0.6,0.18,,1.0,0.1,,三年期定期存款收益率(税后),L,债券型,契约型开放式,,20150518,20150518,E
159919.SZ,沪深300ETF,嘉实基金,中国银行,股票型,20120507,,20120528,20120405,,193.3331,0.5,0.1,,1.0,0.1,,沪深300指数,L,被动指数型,契约型开放式,,20120528,20120528,E
